Title,Abstract
Prebiotics protect against acute graft-versus-host disease and preserve the gut       microbiota in stem cell transplantation.,"Acute graft-versus-host disease (aGVHD) is a major cause of morbidity and       mortality after allogeneic hematopoietic stem cell transplantation (allo-HSCT).       Therefore, management of aGVHD is important for successful transplantation.       Mucosal damage and alteration of the gut microbiota after allo-HSCT are key       factors in the development of aGVHD. We conducted a prospective study to evaluate       the ability of prebiotics, which can alleviate mucosal damage and manipulate the       gut microbiota, to mitigate posttransplantation complications, including aGVHD.       Resistant starch (RS) and a commercially available prebiotics mixture, GFO, were       administered to allo-HSCT recipients from pretransplantation conditioning to day       28 after allo-HSCT. Prebiotic intake mitigated mucosal injury and reduced the       incidence of all aGVHD grades combined and of aGVHD grades 2 to 4. The cumulative       incidence of skin aGVHD was markedly decreased by prebiotics intake. Furthermore,       the gut microbial diversity was well maintained and butyrate-producing bacterial       population were preserved by prebiotics intake. In addition, the       posttransplantation fecal butyrate concentration was maintained or increased more       frequently in the prebiotics group. These observations indicate that prebiotic       intake may be an effective strategy for preventing aGVHD in allo-HSCT, thereby       improving treatment outcomes and the clinical utility of stem cell       transplantation approaches. This study was registered on the University Hospital       Medical Information Network (UMIN) clinical trials registry       (https://www.umin.ac.jp/ctr/index.htm) as #UMIN000027563."
Gut microbiota and acute graft-versus-host disease.,"Although allogeneic stem cell transplantation (allo-SCT) is a potentially       curative treatment for various hematological diseases, acute graft-versus-host       disease (GVHD) is a major cause of morbidity and mortality, and its management is       clinically important. Advances in biological techniques have led to great       progress in understanding the complex interactions between the host and the gut       microbiota. The gut microbiota clearly modulates the immune response and is       associated with the pathogenesis of various disorders. Also in allo-SCT, both       preclinical and clinical results indicate that the gut microbiota is closely       associated with the development of acute GVHD and transplant outcomes. These       results led to the idea that improvement in quantitative and/or qualitative       abnormalities of microbiota (dysbiosis) may be a new treatment strategy for acute       GVHD. Evaluations of therapies targeting the gut microbiota such as probiotics or       fecal microbiota transplantation have just begun. Furthermore, intervention in       the gut microbiota with a nutritional approach including prebiotics, postbiotics,       and antibiotics selection may also be another promising treatment option for       acute GVHD."
"Steroid-Sensitive, but Not Steroid-Dependent or Steroid-Resistant Acute       Graft-versus-Host Disease, Results in Similar Infection Risk as No       Graft-versus-Host Disease following Allogeneic Hematopoietic Cell       Transplantation.","Patients with acute graft-versus-host disease (GVHD) have an increased risk for       infectious complications after allogeneic hematopoietic cell transplantation       (HCT), but the risk according to response to therapy has not been well studied.       We performed a retrospective analysis of the infectious complications for 1 year       following allogeneic HCT at the University of Minnesota including 1143 pediatric       and adult patients with and without aGVHD. The patients with aGVHD were       classified into treatment response groups based on response to corticosteroids as       first-line therapy: steroid-sensitive (SS; n = 114), steroid-resistant (SR;       n = 103), and steroid-dependent (SD; n = 168) aGVHD. We observed that the       cumulative incidence and density of infections in patients with SS aGVHD parallel       the values in patients without GVHD. Infection density (ie, number of infections       occurring per 100 days at risk) was greater in the patients with aGVHD compared       with patients in both early and later post-transplantation periods. In GVHD       patients, among the infections developed from the onset of aGVHD through 80 days       of treatment, and until 1 year following transplantation, SS and SD patients had       fewer bacterial and viral infections than SR patients. The overlap of nonrelapse       mortality between SS and SD GVHD patients is a function of SD GVHD being       responsive to steroid therapy, even if continued therapy is required. In summary,       although valid goals may include reducing unneeded antibacterial antibiotic       therapy and preserving microbiome diversity, these data suggest that       anti-infective therapy is justified by the density of infections observed during       active GVHD treatment."
Fecal microbiota transplantation in capsules for the treatment of steroid refractory and steroid dependent acute graft vs. host disease: a pilot study.,"Acute graft-versus-host disease (aGvHD) is a serious complication of allogeneic hematopoietic stem-cell transplantation with limited treatment options. The gut microbiome plays a critical role in aGvHD pathogenesis. Fecal microbiota transplantation (FMT) has emerged as a potential therapeutic approach to restore gut microbial diversity. In this prospective pilot study, 21 patients with steroid-resistant or steroid-dependent lower gastrointestinal aGvHD received FMT in capsule form. At 28 days after the first FMT, the overall response rate was 52.4%, with 23.8% complete and 28.6% partial responses. However, sustained responses were infrequent, with only one patient remaining aGvHD-free long-term. FMT was generally well-tolerated. Microbiome analysis revealed dysbiosis in pre-FMT patient stool samples, with distinct microbial characteristics compared to donors. Following FMT, there was an increase in beneficial Clostridiales and a decrease in pathogenic Enterobacteriales. These findings highlight the potential of FMT as a treatment option for steroid-resistant aGvHD. Trial registration number NCT #03214289."
Fecal microbiota transplantation in capsules for the treatment of steroid refractory and steroid dependent acute graft vs. host disease: a pilot study,
Application of metagenomic next-generation sequencing in the clinical diagnosis       of infectious diseases after allo-HSCT: a single-center analysis.,"BACKGROUND: We investigated the value of metagenomic next-generation sequencing       (mNGS) in diagnosing infectious diseases in patients receiving allogeneic       hematopoietic stem cell transplantation (allo-HSCT). METHODS: Fifty-four patients       who had fever following allo-HSCT from October 2019 to February 2022 were       enrolled. Conventional microbiological tests (CMTs) and mNGS, along with imaging       and clinical manifestations, were used to diagnose infection following allo-HSCT.       The clinical diagnostic value of mNGS was evaluated. RESULTS: A total of 61 mNGS       tests were performed, resulting in the diagnosis of 46 cases of infectious       diseases. Among these cases, there were 22 cases of viral infection, 13 cases of       fungal infection, and 11 cases of bacterial infection. Moreover, 27 cases (58.7%)       were classified as bloodstream infections, 15 (32.6%) as respiratory infections,       2 (4.3%) as digestive system infections, and 2 (4.3%) as central nervous system       infections. Additionally, there were 8 cases with non-infectious diseases (8/54,       14.81%), including 2 cases of interstitial pneumonia, 2 cases of bronchiolitis       obliterans, 2 cases of engraftment syndrome, and 2 cases of acute       graft-versus-host disease. The positive detection rates of mNGS and CMT were       88.9% and 33.3%, respectively, with significant differences (P < 0.001). The       sensitivity of mNGS was 97.82%, the specificity was 25%, the positive predictive       value was 93.75%, and the negative predictive value was 50%. Following treatment,       51 patients showed improvement, and 3 cases succumbed to multidrug-resistant       bacterial infections. CONCLUSIONS: mNGS plays an important role in the early       clinical diagnosis of infectious diseases after allo-HSCT, which is not affected       by immunosuppression status, empiric antibiotic therapy, and multi-microbial       mixed infection."
"Gut microbiota, microbiota‐derived metabolites, and graft‐versus‐host disease","Allogeneic hematopoietic stem cell transplantation is one of the most effective treatment strategies for leukemia, lymphoma, and other hematologic malignancies. However, graft‐versus‐host disease (GVHD) can significantly reduce the survival rate and quality of life of patients after transplantation, and is therefore the greatest obstacle to transplantation. The recent development of new technologies, including high‐throughput sequencing, metabolomics, and others, has facilitated great progress in understanding the complex interactions between gut microbiota, microbiota‐derived metabolites, and the host. Of these interactions, the relationship between gut microbiota, microbial‐associated metabolites, and GVHD has been most intensively researched. Studies have shown that GVHD patients often suffer from gut microbiota dysbiosis, which mainly manifests as decreased microbial diversity and changes in microbial composition and microbiota‐derived metabolites, both of which are significant predictors of poor prognosis in GVHD patients. Therefore, the purpose of this review is to summarize what is known regarding changes in gut microbiota and microbiota‐derived metabolites in GVHD, their relationship to GVHD prognosis, and corresponding clinical strategies designed to prevent microbial dysregulation and facilitate treatment of GVHD."
"Gut microbiota, microbiota-derived metabolites, and graft-versus-host disease",
AhR activation mitigates graft-versus-host disease of the central nervous system       by reducing microglial NF-κB signaling.,"Acute graft-versus-host disease (GVHD) that occurs after allogeneic hematopoietic       cell transplantation (allo-HCT) can affect the central nervous system (CNS). Most       patients who have undergone allo-HCT receive antibiotic treatment, which alters       the microbiome and essential microbiome-derived metabolites. We investigated the       impact of microbiome modifications on CNS GVHD and therapeutic strategies to       overcome the microbiome-derived metabolite depletion. Antibiotic treatment of       mice undergoing allo-HCT increased microglia numbers in the brain, indicating       increased inflammation. In addition, microglial morphology shifted toward a       highly branched phenotype. Consistent with a proinflammatory phenotype, the       microglia exhibited increased NF-κB and Src activity. Antibiotic treatment caused       the depletion of the bacteria-derived aryl hydrocarbon receptor (AhR) ligand       indole-3-acetate in the brain. Conversely, treatment of the primary microglia       with the AhR ligand 6-formylindolo(3,2-b)carbazole (FICZ) reduced NF-κB activity       and phagocytic potential. Microglia expansion and morphological changes were       reversed by AhR ligand FICZ treatment. Moreover, the AhR ligand indole-3-acetate       was also reduced in the CNS of patients who developed acute GVHD concomitant with       increased microglial NF-κB expression. In summary, we demonstrated that       antibiotic treatment and a subsequent decrease of AhR ligands resulted in       increased microglial activation in CNS GVHD. FICZ treatment hampered CNS       inflammation by inhibiting NF-κB activity, thereby providing a metabolic modifier       to interfere with pathogenic microglia signaling and CNS GVHD in vivo."
Enteral versus Parenteral Nutrition as Nutritional Support after Allogeneic       Hematopoietic Stem Cell Transplantation: a Systematic Review and Meta-Analysis.,"Nutritional support for patients undergoing allogeneic hematopoietic stem cell       transplantation (allo-HSCT) has been widely debated. Enteral nutrition (EN) is       recommended as first-line nutritional support by the main international       guidelines. However, these recommendations are based on weak evidence, and there       is wide variability in the types of nutritional support among transplantation       centers, with the majority providing parenteral nutrition (PN) instead of EN.       Here we provide an up-to-date systematic review and meta-analysis of studies       comparing EN and PN for nutritional support during the neutropenic period after       allo-HSCT. The literature search strategy identified 13 papers, of which 10       compared clinical transplantation outcomes, 2 compared gut microbiota (GM)       compositions, and 1 compared systemic metabolic profiles. For the meta-analysis,       among the 10 clinical studies, 8 studies in which 2 groups were compared were       selected: in 1 group, EN was provided as primary nutritional support in the       neutropenic phase after allo-HSCT with or without the addition of PN (EN group),       whereas in the other group, only PN was provided as nutritional support. The       incidence rates of acute graft-versus-host disease (aGVHD) (relative risk [RR],       0.69; 95% confidence interval [CI], 0.56 to 0.86; P = .0007), aGVHD grade III-IV       (RR, 0.44; 95% CI, 0.30 to 0.64; P < .0001), and gut aGVHD (RR, 0.44; 95% CI,       0.30 to 0.66; P < .0001) were lower in the EN group than in the PN group. No       differences were found between the 2 groups with regard to the incidence of       severe oral mucositis (RR, 0.95; 95% CI, 0.83 to 1.09; P = .46) or overall       survival at day +100 (RR, 1.07; 95% CI, 0.95 to 1.21; P = .29). Other variables       were too heterogeneous to perform quantitative analyses. The results of the       meta-analysis showed that EN reduced the incidence of aGVHD, specifically grade       III-IV and gut aGVHD. This result should prompt improved efforts to implement EN       as first-line nutritional support in patients undergoing allo-HSCT. Considering       the emerging evidence regarding the association between GM dysbiosis and aGVHD       onset, we speculate that this protective effect could be attributed to the       improved gut eubiosis observed in enterally fed patients. Further studies are       warranted to better address the relationship between the GM composition, aGVHD,       and the nutritional administration route during HSCT."
Unmasking viral sequences by metagenomic next-generation sequencing in adult       human blood samples during steroid-refractory/dependent graft-versus-host       disease.,"BACKGROUND: Viral infections are common complications following allogeneic       hematopoietic stem cell transplantation (allo-HSCT). Allo-HSCT recipients with       steroid-refractory/dependent graft-versus-host disease (GvHD) are highly       immunosuppressed and are more vulnerable to infections with weakly pathogenic or       commensal viruses. Here, twenty-five adult allo-HSCT recipients from 2016 to 2019       with acute or chronic steroid-refractory/dependent GvHD were enrolled in a       prospective cohort at Geneva University Hospitals. We performed metagenomics       next-generation sequencing (mNGS) analysis using a validated pipeline and de novo       analysis on pooled routine plasma samples collected throughout the period of       intensive steroid treatment or second-line GvHD therapy to identify weakly       pathogenic, commensal, and unexpected viruses. RESULTS: Median duration of       intensive immunosuppression was 5.1 months (IQR 5.5). GvHD-related mortality rate       was 36%. mNGS analysis detected viral nucleotide sequences in 24/25 patients.       Sequences of ≥ 3 distinct viruses were detected in 16/25 patients; Anelloviridae       (24/25) and human pegivirus-1 (9/25) were the most prevalent. In 7 patients with       fatal outcomes, viral sequences not assessed by routine investigations were       identified with mNGS and confirmed by RT-PCR. These cases included Usutu virus       (1), rubella virus (1 vaccine strain and 1 wild-type), novel human astrovirus       (HAstV) MLB2 (1), classic HAstV (1), human polyomavirus 6 and 7 (2), cutavirus       (1), and bufavirus (1). CONCLUSIONS: Clinically unrecognized viral infections       were identified in 28% of highly immunocompromised allo-HSCT recipients with       steroid-refractory/dependent GvHD in consecutive samples. These identified       viruses have all been previously described in humans, but have poorly understood       clinical significance. Rubella virus identification raises the possibility of       re-emergence from past infections or vaccinations, or re-infection. Video       abstract."
Pathogenesis of acute graft-versus-host disease: from intestinal microbiota       alterations to donor T cell activation.,"Acute graft-versus-host disease (aGVHD) is a major life-threatening complication       of allogeneic haematopoietic cell transplantation (allo-HCT). Here we discuss the       aGVHD pathophysiology initiated by multiple signals that cause alloreactive       T-cell activation. The outcome of such donor T-cell activation is influenced by       T-cell receptor-signal strength, anatomical location,       co-stimulatory/co-inhibitory signals and differentiation stage (naive,       effector/memory) of T-cells. Additionally, cross-priming of T cells to antigens       expressed by pathogens can contribute to aGVHD-mediated tissue injury. In       addition to the properties of donor T-cell activation, highly specialized tissue       resident cell types, such as innate lymphoid cells, antigen-presenting cells,       immune regulatory cells and various intestinal cell populations are critically       involved in aGVHD pathogenesis. The role of the thymus and secondary lymphoid       tissue injury, non-haematopoietic cells, intestinal microflora, cytokines,       chemokines, microRNAs, metabolites and kinases in aGVHD pathophysiology will be       highlighted. Acute GVHD pathogenic mechanisms will be connected to novel       therapeutic approaches under development for, and tested in, the clinic."
Advances in understanding the pathogenesis of graft-versus-host disease.,"Acute graft-versus-host disease (GVHD) remains a major complication after       allogeneic haematopoietic stem cell transplantation (allo-HSCT). The emergence of       different immuno-prophylaxis strategies, such as post-transplant cyclophosphamide       or anti-thymocyteglobulin has reduced the incidence of acute GVHD in recent       years. The biology of the acute GVHD we observe in the clinic may change due to       the use of novel immuno-stimulatory agents, including immune checkpoint       inhibitors or anti-neoplastic immune-modifiers, like lenalidomide, given before       or after allo-HSCT. Here we discuss the recent advances in our understanding of       acute GVHD with a focus on early events of the disease, including tissue damaging       factors, innate immune cells, costimulatory pathways, immune cell signalling,       immuno-regulatory cell types, biomarkers of GVHD and regenerative approaches. New       insight in the pathogenesis of acute GVHD has revealed the role of       pro-inflammatory intracellular signalling, defects in intestinal tissue       regeneration and anti-bacterial defence, as well as a reduced diversity of the       microbiome, which will be the basis for the development of novel therapies."
Biology-driven developments in the therapy of acute graft-versus-host disease.,"Allogeneic hematopoietic cell transplantation is a potentially curative treatment       of different hematological malignancies. A major life-threatening complication is       acute graft-versus-host disease (GVHD), in particular when the disease becomes       steroid refractory. Based on the detection of pathogenic cytokines, chemokines,       and T-cell subsets in individuals developing GVHD or experimental GVHD models,       different therapeutic strategies have been developed. A potential cause why       targeting individual receptors can lack efficacy could be that multiple       cytokines, danger signals, and chemokine that have redundant functions are       released during GVHD. To overcome this redundancy, novel strategies that do not       target individual surface molecules like chemokine receptors, integrins, and       cytokine receptors, but instead inhibit signaling pathways downstream of these       molecules, have been tested in preclinical GVHD models and are currently being       tested in clinical GVHD trials. Another important development is tissue       regenerative approaches that promote healing of GVHD-related tissue damage as       well as strategies that rely on microbiota modifications. These approaches are       promising because they act very differently from conventional immunosuppression,       instead aiming at reinstalling tissue homeostasis and microbiome diversity. This       review discusses major novel developments in GVHD therapy that are based on a       better understanding of GVHD biology, the repurposing of novel kinase inhibitors,       microbiome modification strategies, and tissue-regenerative approaches."
Acute Steroid-Refractory Gastrointestinal Graft-Versus-Host Disease Is Not       Associated With Significant Differences in Gut Taxonomic Composition Compared to       Steroid-Sensitive Gastrointestinal Graft-Versus-Host Disease Immediately Before       Onset of Disease.,"Taxonomic composition of the gut microbiota at the time of neutrophil engraftment       is associated with the development of acute gastrointestinal graft-versus-host       disease (GI GVHD) in patients undergoing allogeneic hematopoietic stem cell       transplantation. However, less is known about the relationship between the gut       microbiota and development of steroid-refractory GI GVHD immediately before the       onset of disease. Markers of steroid-refractory GI GVHD are needed to identify       patients who may benefit from the early initiation of non-corticosteroid-based       GVHD treatment. Our aim was to identify differences in taxonomic composition in       stool samples from patients without GVHD, with steroid-responsive GVHD and with       steroid-refractory GI GVHD to identify predictive microbiome biomarkers of       steroid-refractory GI GVHD. We conducted a retrospective case-control, single       institution study, performing shotgun metagenomic sequencing on stool samples       from patients with (n = 36) and without GVHD (n = 34) matched for time since       transplantation. We compared the taxonomic composition of the gut microbiome in       those with steroid-sensitive GI GVHD (n = 17) and steroid-refractory GI GVHD (n =       19) to each other and to those without GVHD. We also performed associations       between steroid-refractory GI GVHD, gut taxonomic composition, and fecal       calprotectin, a marker of GI GVHD to develop composite fecal markers of       steroid-refractory GVHD before the onset of GI disease. We found that fecal       samples within 30 days of GVHD onset from patients with and without GVHD or with       and without steroid-refractory GI GVHD did not differ significantly in Shannon       diversity (alpha-diversity) or in overall taxonomic composition (beta-diversity).       Although those patients without GVHD had higher relative abundance of Clostridium       spp., those with and without steroid-refractory GI GVHD did not significantly       differ in taxonomic composition between one another. In our study, fecal       calprotectin before disease onset was significantly higher in patients with GVHD       compared to those without GVHD and higher in patients with steroid-refractory GI       GVHD compared to steroid-sensitive GI GVHD. No taxa were significantly associated       with higher levels of calprotectin."
Interleukin-10 mediated immune regulation after stem cell transplantation:       Mechanisms and implications for therapeutic intervention.,"Interleukin-10 (IL-10) is a multi-faceted anti-inflammatory cytokine which plays       an essential role in immune tolerance. Indeed, deficiency of IL-10 or its       receptor results in aberrant immune responses that lead to immunopathology.       Graft-versus-host disease (GVHD) is the limiting complication of allogeneic stem       cell transplantation (SCT) and results from an imbalance in pathological versus       regulatory immune networks. A number of immune cells exert their immunomodulatory       role through secretion of IL-10 or induction of IL-10-secreting cells after SCT.       Type-1 regulatory T cells (Tr1 cells) and FoxP3(+) regulatory T cells (T(regs))       are predominant sources of IL-10 after SCT and the critical role of this cytokine       in preventing GVHD is now established. Recently, intriguing interactions among       IL-10, immune cells, commensal microbes and host tissues in the gastrointestinal       (GI) tract and other barrier surfaces have been uncovered. We now understand that       IL-10 secretion is dynamically modulated by the availability of antigen,       co-stimulatory signals, cytokines, commensal microbes and their metabolites in       the microenvironment. In this review, we provide an overview of the control of       IL-10 secretion and signaling after SCT and the therapeutic interventions, with a       focus on Tr1 cells."
Survival signal REG3α prevents crypt apoptosis to control acute gastrointestinal       graft-versus-host disease.,"Graft-versus-host disease (GVHD) in the gastrointestinal (GI) tract remains the       major cause of morbidity and nonrelapse mortality after BM transplantation (BMT).       The Paneth cell protein regenerating islet-derived 3α (REG3α) is a biomarker       specific for GI GVHD. REG3α serum levels rose in the systematic circulation as       GVHD progressively destroyed Paneth cells and reduced GI epithelial barrier       function. Paradoxically, GVHD suppressed intestinal REG3γ (the mouse homolog of       human REG3α), and the absence of REG3γ in BMT recipients intensified GVHD but did       not change the composition of the microbiome. IL-22 administration restored REG3γ       production and prevented apoptosis of both intestinal stem cells (ISCs) and       Paneth cells, but this protection was completely abrogated in Reg3g-/- mice. In       vitro, addition of REG3α reduced the apoptosis of colonic cell lines. Strategies       that increase intestinal REG3α/γ to promote crypt regeneration may offer a novel,       nonimmunosuppressive approach for GVHD and perhaps for other diseases involving       the ISC niche, such as inflammatory bowel disease."
Recipient-specific T-cell repertoire reconstitution in the gut following murine       hematopoietic cell transplant.,"Graft-versus-host disease (GVHD) is a complication of hematopoietic cell       transplantation (HCT) caused by alloreactive T cells. Murine models of HCT are       used to understand GVHD and T-cell reconstitution in GVHD target organs, most       notably the gastrointestinal (GI) tract where the disease contributes most to       patient mortality. T-cell receptor (TCR) repertoire sequencing was used to       measure T-cell reconstitution from the same donor graft (C57BL/6 H-2b) in the GI       tract of different recipients across a spectrum of matching, from syngeneic       (C57BL/6), to minor histocompatibility (MHC) antigen mismatch BALB.B (H-2b), to       major MHC mismatched B10.BR (H-2k) and BALB/c (H-2d). Although the donor T-cell       pools had highly similar TCR, the TCR repertoire after HCT was very specific to       recipients in each experiment independent of geography. A single invariant       natural killer T clone was identifiable in every recipient group and was enriched       in syngeneic recipients according to clonal count and confirmatory flow       cytometry. Using a novel cluster analysis of the TCR repertoire, we could       classify recipient groups based only on their CDR3 size distribution or TCR       repertoire relatedness. Using a method for evaluating the contribution of common       TCR motifs to relatedness, we found that reproducible sets of clones were       associated with specific recipient groups within each experiment and that       relatedness did not necessarily depend on the most common clones in allogeneic       recipients. This finding suggests that TCR reconstitution is highly stochastic       and likely does not depend on the evaluation of the most expanded TCR clones in       any individual recipient but instead depends on a complex polyclonal       architecture."
[Clinical study of 19 cases of steroid-refractory gastrointestinal acute       graft-versus-host disease after allogeneic hematopoietic stem cell       transplantation with fecal microbiota transplantation].,"Objective: To investigate the clinical efficacy of fecal microbiota       transplantation (FMT) for treating steroid-refractory gastrointestinal acute       graft-versus-host disease (GI-aGVHD) . Methods: This analysis included 29       patients with hematology who developed steroid-refractory GI-aGVHD after       allogeneic hematopoietic stem cell transplantation (allo-HSCT) in Huaian Hospital       Affiliated to Xuzhou Medical University from March 2017 to March 2022. Among       them, 19 patients underwent FMT treatment (the FMT group) and 10 patients did not       (the control group). The efficacy and safety of FMT were assessed, as well as the       changes in intestinal microbiota abundance, lymphocyte subpopulation ratio,       peripheral blood inflammatory cytokines, and GVHD biomarkers before and after FMT       treatment. Results: ① Complete remission of clinical symptoms after FMT was       achieved by 13 (68.4%) patients and 2 (20.0%) controls, with a statistically       significant difference (P<0.05). Intestinal microbiota diversity increased and       gradually recovered to normal levels after FMT and FMT-related infections did not       occur. ②The proportion of CD3(+) and CD8(+) cells in the FMT group after       treatment decreased compared with the control group, and the ratio of CD4(+),       regulatory T cells (Treg), and CD4(+)/CD8(+) cells increased (all P< 0.05). The       interleukin (IL) -6 concentration in the FMT group was lower than that in the       control group [4.15 (1.91-5.71) ng/L vs 6.82 (2.40-8.91) ng/L, P=0.040], and the       IL-10 concentration in the FMT group was higher than that in the control group       [12.11 (5.69-20.36) ng/L vs 7.51 (4.10-9.58) ng/L, P=0.024]. Islet-derived       protein 3α (REG3α) was significantly increased in patients with GI-aGVHD, and the       REG3α level in the FMT group was lower than that in the control group after       treatment [30.70 (10.50-105.00) μg/L vs 74.35 (33.50-139.50) μg/L, P=0.021].       Conclusion: FMT is a safe and effective method for the treatment of       steroid-refractory GI-aGVHD by restoring intestinal microbiota diversity,       regulating inflammatory cytokines, and upregulating Treg cells."
The pulmonary metatranscriptome prior to pediatric HCT identifies post-HCT lung       injury.,"Lung injury after pediatric allogeneic hematopoietic cell transplantation (HCT)       is a common and disastrous complication that threatens long-term survival. To       develop strategies to prevent lung injury, novel tools are needed to       comprehensively assess lung health in HCT candidates. Therefore, this study       analyzed biospecimens from 181 pediatric HCT candidates who underwent routine       pre-HCT bronchoalveolar lavage (BAL) at the University Medical Center Utrecht       between 2005 and 2016. BAL fluid underwent metatranscriptomic sequencing of       microbial and human RNA, and unsupervised clustering and generalized linear       models were used to associate microbiome gene expression data with the       development of post-HCT lung injury. Microbe-gene correlations were validated       using a geographically distinct cohort of 18 pediatric HCT candidates. The       cumulative incidence of post-HCT lung injury varied significantly according to 4       pre-HCT pulmonary metatranscriptome clusters, with the highest incidence observed       in children with pre-HCT viral enrichment and innate immune activation, as well       as in children with profound microbial depletion and concomitant natural       killer/T-cell activation (P < .001). In contrast, children with pre-HCT pulmonary       metatranscriptomes containing diverse oropharyngeal taxa and lacking inflammation       rarely developed post-HCT lung injury. In addition, activation of       epithelial-epidermal differentiation, mucus production, and cellular adhesion       were associated with fatal post-HCT lung injury. In a separate validation cohort,       associations among pulmonary respiratory viral load, oropharyngeal taxa, and       pulmonary gene expression were recapitulated; the association with post-HCT lung       injury needs to be validated in an independent cohort. This analysis suggests       that assessment of the pre-HCT BAL fluid may identify high-risk pediatric HCT       candidates who may benefit from pathobiology-targeted interventions."
Toll-Like Receptor Stimulation by MicroRNAs in Acute Graft-vs.-Host Disease.,"Acute graft-vs.-host disease (aGVHD) is a frequent complication of allogeneic       hematopoietic stem cell transplantation (allo-HSCT), accounting for substantial       morbidity and mortality associated with this treatment modality. The pathogenesis       of aGVHD involves a complex cascade of humoral and cellular interactions in which       donor T cells target HLA mismatched host tissues, causing tissue injury through       secretion of pro-inflammatory cytokines and induction of direct cytotoxicity.       Toll-like receptors (TLRs) are key components of the innate immune system that       recognize endogenous danger-associated molecular patterns (DAMPs) and exogenous       pathogen-associated molecular patterns (PAMPs). Patients receiving conditioning       chemotherapy and/or whole-body irradiation prior to all-HSCT are prone to       gastrointestinal damage and translocation of microbiota across compromised       intestinal epithelium, resulting in release of PAMPs and DAMPs. These ""danger       signals"" play critical roles in disease pathogenesis by both initiating and       propagating aGVHD through dendritic cell maturation and alloreactive T cell       responses. There are 10-15 TLRs identified in mammalian species, a subset of       which recognize single-stranded RNA (ssRNA) and serve as a key component of viral       immunity. Recently, ssRNAs other than those of viral origin have been       investigated as potential ligands of TLRs. MicroRNAs (miRs) are short (19-24 nt)       non-coding RNAs that play critical roles in a variety of diseases. While       traditionally miRs post-translationally modulate gene expression, non-canonical       functions such as regulating TLR stimulation by acting as TLR ligands have been       described. Here, we review the role of TLRs in aGVHD pathogenesis, the function       of miRs in TLR stimulation, and the recent literature describing miRs as TLR       ligands in aGVHD."
Early Clostridium difficile Infection during Allogeneic Hematopoietic Stem Cell Transplantation,
Gut Microbiome Diversity and Composition Changes Post Allogeneic Hematopoietic Stem Cell Transplant (AlloSCT): A Single-Center Prospective Analysis,
Impact of Intestinal Microbiota on Reconstitution of Mucosal-Associated Invariant T Cells after Allogeneic Hematopoietic Stem Cell Transplantation,
Fecal microbiota transplantation in the treatment of acute gastrointestinal graft-versus-host disease: A retrospective survey of the transplant complications working party of EBMT,
Autologous Transplant Recipients Have a Healthier Gut Microbiota at Baseline and Faster Recovery from Microbiome Injury Compared to Allogeneic Transplant Recipients,
Influence of intestinal bacterial decontamination using ciprofloxacin plus metronidazole or moxifloxacin alone on the incidence of acute GvHD and blood stream infections after allogeneic HSCT,
The influence of gut-decontamination prophylactic antibiotics on acute graft-versus-host disease and survival following allogeneic hematopoietic stem cell transplantation,
Consumption of dietary fiber correlates with a significant increase in adiversity in the intestinal Microbiome of allo-HCT recipients and with lower GVHD-lethality in pre-clinical models,
Small intestinal bacterial overgrowth evaluation in patients after allogeneic hematopoietic stem cell transplantation,
Narrative Review: Advancing Dysbiosis Treatment in Onco-Hematology with Microbiome-Based Therapeutic Approach,
Indoxyl sulfate as a marker of intestinal bacterial diversity in patients receiving allogeneic stem cell transplantation: Impact of antibiotic treatment and intestinal GvHD,
