Title,Abstract
Mucosal calprotectin is associated with severity of aGI-GVHD and poor outcomes       after allogeneic stem cell transplantation.,"Calprotectin, a calcium- and zinc-binding protein that comprises the subunits       S100A8 and S100A9, has been extensively studied as a biomarker of       gastrointestinal (GI) inflammation through fecal and serum analyses. However, its       role in intestinal tissue remains poorly understood because of the limited       availability of biopsy specimens. In this study, we analyzed S100A8 and S100A9       messenger RNA (mRNA) expression in 579 intestinal biopsy specimens from       allogeneic stem cell transplantation recipients and observed a strong association       with acute GI graft-versus-host disease (aGI-GVHD; P< .001). Neutrophil       infiltration correlated with the severity of aGI-GVHD (P< .001), and calprotectin       expression was strongly linked to Toll-like receptor 4 (TLR4; P< .001) and TLR2       (P< .001) expression. Both TLR4 and aGI-GVHD were associated with elevated       calprotectin mRNA levels (P< .001). When patients received broad-spectrum       antibiotics at disease onset, calprotectin expression was suppressed (S100A8, P =       .001; S100A9, P = .01). GI site-specific differences in calprotectin expression       were identified: during severe aGI-GVHD, levels increased up to 30-fold in the       small intestine and up to fivefold in the large intestine with respect to mild or       no aGI-GVHD, whereas under homeostasis, the large intestine exhibited higher       baseline calprotectin (P = .001). The high clinical relevance of this finding is       evident from the observation that calprotectin expression was prognostic for       transplant-related mortality. Our study suggests that (1) calprotectin is a       potential biopsy biomarker in aGI-GvHD and (2) calprotectin expression and       neutrophil infiltration possibly indicate translocation of microbiota, which (3)       may be modulated by antibiotics."
Intestinal Microbiota Influence Immune Tolerance Post Allogeneic Hematopoietic Cell Transplantation and Intestinal GVHD,"Under normal conditions our intestines are inhabited by trillions of diverse microorganisms composing the intestinal microbiota, which are mostly non-pathogenic anaerobic commensal bacteria vital for the maintenance of immune homeostasis. The composition and diversity of the intestinal microbiota can be disturbed by various factors including diet, antibiotics, and exposure to intestinal pathogens. Alterations of the intestinal microbiota contributes to many diseases including graft-vs.-host disease (GVHD), a life threatening complication that occurs after allogeneic hematopoietic cell transplantation (allo-HCT) caused by an allogeneic reaction of donor T cells against recipient target tissues. Intestinal GVHD is most difficult to treat and connected to a high mortality. Due to recent advances in high-throughput sequencing technology, composition of the microbiome during allo-HCT has been characterized, and some common patterns have been identified. Metabolites produced by intestinal bacteria were shown to promote intestinal tissue homeostasis and immune tolerance post-allo-HCT. In this review, we discuss the role of the intestinal microbiota and metabolites in the context of acute GVHD. Moreover, novel therapeutic approaches that aim at protecting or regenerating intestinal cell populations will be highlighted."
"[Recent Advances in Research on the Relationship between Gut Microbiota, Its       Metabolites, and Acute Myeloid Leukemia--Review].","Gut microbiota and its metabolites are associated with a variety of hematological       malignancies, including acute myeloid leukemia (AML). AML patients commonly       suffer from imbalances in intestinal homeostasis before and after chemotherapy       and allogeneic hematopoietic stem cell transplantation (allo-HSCT). The diversity       and abundance of gut microbiota, as well as the levels of metabolites, may be       biomarkers for predicting the occurrence of infection and graft-versus-host       disease (GVHD) in AML patients. In order to offer a theoretical foundation for       optimizing treatment strategies for AML patients, this review summarized the       latest research progress on gut microbiota and its metabolites in relation to the       occurrence, development, treatment and prognosis of AML."
"Strategies before, during, and after hematopoietic cell transplantation to       improve T-cell immune reconstitution.","T-cell immune reconstitution (IR) after allogeneic hematopoietic cell       transplantation (allo-HCT) is highly variable between patients and may take       several months to even years. Patients with delayed or unbalanced T-cell IR have       a higher probability of developing transplantation-related morbidity, mortality,       and relapse of disease. Hence, there is a need for strategies to better predict       and improve IR to reduce these limitations of allo-HCT. In this review, we       provide an update of current and in-near-future clinically relevant strategies       before, during, and after transplantation to achieve successful T-cell IR. Potent       strategies are choosing the right HCT source (eg, donor-recipient matching, cell       dose, graft manipulation), individualized conditioning and serotherapy (eg,       antithymocyte globulin), nutritional status, exercise, home care, modulation of       microbiota, enhancing homeostatic peripheral expansion, promoting thymopoiesis,       and the use of adjuvant-targeted cellular immunotherapies. Strategies to prevent       graft-versus-host disease are important as well because this complication and the       subsequent need for immunosuppression affects T-cell IR and function. These       options aim for personalized precision transplantation, where allo-HCT therapy is       designed to boost a well-balanced T-cell IR and limit complications in individual       patients, resulting in overall lower morbidity and higher survival chances."
Reconstitution of Circulating Mucosal-Associated Invariant T Cells after       Allogeneic Hematopoietic Cell Transplantation: Its Association with the       Riboflavin Synthetic Pathway of Gut Microbiota in Cord Blood Transplant       Recipients.,"Mucosal-associated invariant T (MAIT) cells are a type of innate lymphocyte and       recognize riboflavin (vitamin B2) synthesis products presented by MHC-related       protein 1. We investigated long-term reconstitution of MAIT cells and its       association with chronic graft-versus-host disease (cGVHD) in a cross-sectional       cohort of 173 adult patients after allogeneic hematopoietic cell transplantation.       According to donor source, the number of MAIT cells significantly correlated with       time after cord blood transplantation (CBT) but not with time after bone marrow       transplantation or peripheral blood stem cell transplantation. The number of MAIT       cells was significantly lower in patients with cGVHD compared with patients       without cGVHD. We also examined the association between MAIT cell reconstitution       and gut microbiota as evaluated by 16S ribosomal sequencing of stool samples 1 mo       post-CBT in 27 adult patients undergoing CBT. The diversity of gut microbiota was       positively correlated with better MAIT cell reconstitution after CBT.       Phylogenetic Investigation of Communities by Reconstruction of Unobserved States       analysis indicated that amounts of ribB and ribA genes were significantly higher       in the microbiomes of patients with subsequent MAIT cell reconstitution after       CBT. In conclusion, long-term MAIT cell reconstitution is dependent on the type       of donor source. Our data also unveiled an important role for the interaction of       circulating MAIT cells with gut microbiota in humans."
High Throughput Analysis Reveals Changes in Gut Microbiota and Specific Fecal Metabolomic Signature in Hematopoietic Stem Cell Transplant Patients,"There is mounting evidence for the emerging role of gut microbiota (GM) and its metabolites in profoundly impacting allogenic hematopoietic stem cell transplantation (allo-HSCT) and its subsequent complications, mainly infections and graft versus host-disease (GvHD). The present study was performed in order to investigate changes in GM composition and fecal metabolic signature between transplant patients (n = 15) and healthy controls (n = 18). The intestinal microbiota was characterized by NGS and gas chromatography–mass spectrometry was employed to perform untargeted analysis of fecal metabolites. We found lower relative abundances of Actinobacteria, Firmicutes, and Bacteroidetes and a higher abundance of Proteobacteria phylum after allo-HSCT. Particularly, the GvHD microbiota was characterized by a lower relative abundance of the short-chain fatty acid-producing bacteria, namely, the Feacalibacterium, Akkermansia, and Veillonella genera and the Lachnospiraceae family, and an enrichment in multidrug-resistant bacteria belonging to Escherichia, Shigella, and Bacteroides. Moreover, network analysis showed that GvHD was linked to a higher number of positive interactions of Blautia and a significant mutual-exclusion rate of Citrobacter. The fecal metabolome was dominated by lipids in the transplant group when compared with the healthy individuals (p < 0.05). Overall, 76 metabolites were significantly altered within transplant recipients, of which 24 were selected as potential biomarkers. Furthermore, the most notable altered metabolic pathways included the TCA cycle; butanoate, propanoate, and pyruvate metabolisms; steroid biosynthesis; and glycolysis/gluconeogenesis. Specific biomarkers and altered metabolic pathways were correlated to GvHD onset. Our results showed significant shifts in gut microbiota structure and fecal metabolites characterizing allo-HSCT."
Intestinal microbiota controls graft-versus-host disease independent of donor-host genetic disparity,"Acute graft-versus-host disease (aGVHD) remains a major limitation of allogeneic stem cell transplantation (SCT), and severe intestinal manifestation is the major cause of early mortality. Intestinal microbiota control MHC class II (MHC-II) expression by ileal intestinal epithelial cells (IECs) that promote GVHD. Here, we demonstrated that genetically identical mice of differing vendor origins had markedly different intestinal microbiota and ileal MHC-II expression, resulting in discordant GVHD severity. We utilized cohousing and antibiotic treatment to characterize the bacterial taxa positively and negatively associated with MHC-II expression. A large proportion of bacterial MHC-II inducers were vancomycin sensitive, and peri-transplant oral vancomycin administration attenuated CD4+ T cell-mediated GVHD. We identified a similar relationship between pre-transplant microbes, HLA class II expression, and both GVHD and mortality in a large clinical SCT cohort. These data highlight therapeutically tractable mechanisms by which pre-transplant microbial taxa contribute to GVHD independently of genetic disparity."
Recent insights to the mechanisms of graft-versus-host disease.,"Allogeneic hematopoietic stem cell transplantation remains the cornerstone of       curative therapy for haematological malignancies but is limited by       graft-versus-host disease (GVHD), both acute and chronic. Exciting new approaches       have been developed to prevent GVHD in the last 5 years and some have already       successfully translated into the clinic. These strategies have been born from new       model systems that allow the dissection of alloantigen specific responses that       have in turn informed new disease paradigms. In this review, we discuss these       recent insights into the biology of GVHD that appear to be highly predictive for       improved clinical outcomes."
The primacy of gastrointestinal tract antigen-presenting cells in lethal       graft-versus-host disease.,"Allogeneic stem cell transplantation is a cornerstone of curative therapy for       high-risk and/or advanced hematological malignancies but remains limited by       graft-versus-host disease (GVHD). GVHD is initiated by the interaction between       recipient antigen-presenting cells (APCs) and donor T cells, culminating in       T-cell differentiation along pathogenic type-1 and type-17 paradigms at the       expense of tolerogenic regulatory T-cell patterns. Type-1 and type-17 T cells       secrete cytokines (eg, granulocyte-macrophage colony-stimulating factor and       interferon-γ) critical to the cytokine storm that amplifies expansion of donor       APCs and their alloantigen presentation. It has become increasingly clear that       pathogenic donor T-cell differentiation is initiated by both professional       recipient APCs (eg, dendritic cells [DCs]) and nonprofessional APCs (eg,       epithelial and mesenchymal cells), particularly within the gastrointestinal (GI)       tract. In the immediate peritransplantation period, these APCs are profoundly       modified by pathogen-associated molecular pattern (PAMP)/damage-associated       molecular pattern (DAMP) signals derived from conditioning and intestinal       microbiota. Subsequently, donor DCs in the GI tract are activated by DAMP/PAMP       signals in the colon that gain access to the lamina propria once the mucosal       barrier mucosa is compromised by GVHD. This results in donor DC expansion and       alloantigen presentation in the colon and subsequent migration into the       mesenteric lymph nodes. Here, new donor T cells are primed, expanded,       differentiated, and imprinted with gut-homing integrins permissive of migration       into the damaged GI tract, resulting in the lethal feed-forward cascade of GVHD.       These new insights into our understanding of the cellular and molecular factors       initiating GVHD, both spatially and temporally, give rise to a number of logical       therapeutic targets, focusing on the inhibition of APC function in the GI tract."
Recent advances in acute gastrointestinal graft versus host disease (aGvHD):       aspects of steroid-resistant disease.,"Acute Graft versus Host Disease (aGvHD) is a common immunological complication       occurring in patients undergoing allogeneic hematopoietic stem cell       transplantation (allo-HSCT). Moreover, aGvHD is associated with a higher risk of       infections and metabolic complications, affecting non-relapse mortality. Progress       in transplantation has changed the prophylactic and therapeutic strategies of       aGvHD and improved patient outcomes. The standard first-line therapy remains       steroids, with a response rate of about 50%. The Janus Kinase 2 (JAK2) inhibitor,       ruxolitinib, is an effective second-line therapy. The management of patients who       developed a disease that is refractory to steroids and ruxolitinib, especially in       the severe gastrointestinal forms of aGvHD, is not validated and remains an unmet       medical need. In the article, we present the current clinical practice, as well       as the latest advances targeting pathophysiological pathways of GvHD and gut       microbiota, which may be a potential future of aGvHD therapy."
Microbiome: An Emerging New Frontier in Graft-Versus-Host Disease.,"Hematopoietic cell transplantation is an intensive therapy used to treat       high-risk hematological malignant disorders and other life-threatening       hematological and genetic diseases. Graft-versus-host disease (GVHD) presents a       barrier to its wider application. A conditioning regimen and medications given to       patients undergoing allogeneic hematopoietic stem cell transplantation (allo-HCT)       are capable of disturbing the homeostatic crosstalk between the microbiome and       the host immune system and of leading to dysbiosis. Intestinal inflammation in       the context of GVHD is associated with loss in microbial diversity that could       serve as an independent predictor of mortality. Successful gastrointestinal       decontamination using high doses of non-absorbable antibiotics likely affect       allo-HCT outcomes leading to significantly less acute GVHD (aGVHD).       Butyrate-producing Clostridia directly result in the increased presence of       regulatory T cells in the gut, which are protective in GVHD development. Beyond       the microbiome, Candida, a member of the mycobiome, colonization in the gut has       been considered as a risk factor in pathophysiology of aGVHD and reduction in       GVHD is observed with antifungal prophylaxis with fluconazole. Reduced number of       goblet cells and Paneth cells have been shown to associate with GVHD and has a       significant impact on the micro- and mycobiome density and their composition.       Lower levels of 3-indoxyl sulfate at initial stages after allo-HCT are related       with worse GVHD outcomes and increased mortality. Increased understanding of the       vital role of the gut microbiome in GVHD can give directions to move the field       towards the development of improved innovative approaches for preventing or       treating GVHD following allo-HCT."
Microbiome: an emerging new frontier in graft‑versus‑host disease.,
Large-scale association analyses identify host factors influencing human gut microbiome composition,"To study the effect of host genetics on gut microbiome composition, the MiBioGen consortium curated and analyzed genome-wide genotypes and 16S fecal microbiome data from 18,340 individuals (24 cohorts). Microbial composition showed high variability across cohorts: only 9 of 410 genera were detected in more than 95% of samples. A genome-wide association study of host genetic variation regarding microbial taxa identified 31 loci affecting the microbiome at a genome-wide significant (P < 5 × 10−8) threshold. One locus, the lactase (LCT) gene locus, reached study-wide significance (genome-wide association study signal: P = 1.28 × 10−20), and it showed an age-dependent association with Bifidobacterium abundance. Other associations were suggestive (1.95 × 10−10 < P < 5 × 10−8) but enriched for taxa showing high heritability and for genes expressed in the intestine and brain. A phenome-wide association study and Mendelian randomization identified enrichment of microbiome trait loci in the metabolic, nutrition and environment domains and suggested the microbiome might have causal effects in ulcerative colitis and rheumatoid arthritis. Analysis of human genotypes and 16S microbiome data of 18,473 individuals from 25 cohorts through a genome-wide association study, a phenome-wide association study and Mendelian randomization identifies host genetic and microbial trait associations."
Fecal microbiota transplantation for Crohn's disease-like intestinal lesions       arising after allogeneic stem cell transplantation.,"Several cases of inflammatory bowel disease (or similar gastrointestinal lesions)       arising after allogeneic hematopoietic stem cell transplantation have been       reported, but the effect of intestinal dysbiosis on development of these lesions       remains unclear. We performed fecal microbiota transplantation (FMT) and 16S rRNA       microbiome analysis in a patient who developed Crohn's disease-like lesions after       allogeneic transplantation. A 62-year-old woman underwent haploidentical stem       cell transplantation from her daughter to treat double-hit lymphoma relapsed       after chimeric antigen receptor T-cell therapy, and achieved remission without       developing acute graft-versus-host disease. Eight months later, she developed       Crohn's disease-like intestinal lesions after cytomegalovirus enteritis. Her       condition did not improve with the conventional treatment, so she underwent FMT       from her daughter as part of a clinical trial. Diarrhea gradually improved, and       follow-up endoscopy 4 months after the FMT showed ulcer healing and scarring. The       16S rRNA analysis revealed a reduction in the relative abundance of the       Enterococcus genus after FMT, suggesting that dysbiosis may have contributed to       lesion development. The patient is currently on a regular diet, with no symptom       recurrence, and the primary disease remains in remission. Although this outcome       suggests that FMT is effective, careful patient selection is required to reduce       the risk of FMT-associated sepsis."
Pre- and post-serial metagenomic analysis of gut microbiota as a prognostic       factor in patients undergoing haematopoietic stem cell transplantation.,"The human gut harbours diverse microorganisms, and gut dysbiosis has recently       attracted attention because of its possible involvement in various diseases. In       particular, the lack of diversity in the gut microbiota has been associated with       complications of haematopoietic stem cell transplantation (HSCT), such as       infections, acute graft-versus-host disease and relapse of primary disease, which       lead to a poor prognosis. However, few studies have serially examined the       composition of the intestinal microbiota after HSCT. In this study, we       demonstrated, using next-generation sequencing of the bacterial 16S ribosomal RNA       gene, combined with uniFrac distance analysis, that the intestinal microbiota of       patients undergoing allogeneic HSCT substantially differed from that of healthy       controls and recipients of autologous transplants. Faecal samples were obtained       daily throughout the clinical course, before and after transplantation. Notably,       the proportions of Bifidobacterium and genera categorized as butyrate-producing       bacteria were significantly lower in patients with allogeneic HSCT than in       healthy controls. Furthermore, among allogeneic transplant recipients, a subgroup       with a preserved microbiota composition showed a benign course, whereas patients       with a skewed microbiota showed a high frequency of complications and mortality       after transplantation. Thus, we conclude that the stability of intestinal       microbiota is critically involved in outcomes of HSCT."
A Randomized Clinical Trial Evaluating Lactiplantibacillus Plantarum for the       Prevention of GI aGvHD: A Report From the Children's Oncology Group (ACCL1633).,"Gastrointestinal (GI) acute graft-versus-host disease (aGvHD) is a leading cause       of non-relapse mortality following allogeneic hematopoietic cell transplant       (alloHCT). Previous studies have suggested that the intestinal microbiome may       influence the risk of GI aGvHD. We performed a Phase 3, randomized,       placebo-controlled clinical trial to examine the effect of L. plantarum 299v (LBP       299v) in preventing GI aGvHD. Participants (N = 161 evaluable participants)       received LBP 299v or placebo from the start of conditioning therapy to 56 days       post alloHCT (D56). Blood, stool, and clinical data were collected until 120 days       post-transplant (D120). The D120 cumulative incidences of stages 1-4 GI aGvHD       were 16% and 15% (P = .54), and overall grades 2-4 aGvHD were 26% and 29% (P =       .95), LBP 299v and placebo groups, respectively. No patients developed L.       plantarum bacteremia and no difference in serious adverse events was reported (P       = 1.00). Administration of LBP 299v was associated with increased microbial       diversity at D0 (P = .02) and reduced mucosal barrier injury at D7 (P = .02).       Microbial signatures significantly differed between the groups; however, this was       not associated with the investigated clinical outcomes. We conclude that       administration of LBP 299v is safe among children and adolescents undergoing       alloHCT but ineffective at preventing GI aGvHD."
The safety and feasibility of probiotics in children and adolescents undergoing       hematopoietic cell transplantation.,"Hematopoietic cell transplantation (HCT) has become a standard treatment for many       adult and pediatric conditions. Emerging evidence suggests that perturbations in       the microbiota diversity increase recipients' susceptibilities to gut-mediated       conditions such as diarrhea, infection and acute GvHD. Probiotics preserve the       microbiota and may minimize the risk of developing a gut-mediated condition;       however, their safety has not been evaluated in the setting of HCT. We evaluated       the safety and feasibility of the probiotic, Lactobacillus plantarum (LBP), in       children and adolescents undergoing allogeneic HCT. Participants received       once-daily supplementation with LBP beginning on day -8 or -7 and continued until       day +14. Outcomes were compliance with daily administration and incidence of LBP       bacteremia. Administration of LBP was feasible with 97% (30/31, 95% confidence       interval (CI) 83-100%) of children receiving at least 50% of the probiotic dose       (median 97%; range 50-100%). We did not observe any case of LBP bacteremia (0%       (0/30) with 95% CI 0-12%). There were not any unexpected adverse events related       to LBP. Our study provides preliminary evidence that administration of LBP is       safe and feasible in children and adolescents undergoing HCT. Future steps       include the conduct of an approved randomized, controlled trial through       Children's Oncology Group."
The Promise of Precision Nutrition for Modulation of the Gut Microbiota as a       Novel Therapeutic Approach to Acute Graft-versus-host Disease.,"Acute graft-versus-host disease (aGVHD) is a severe side effect of allogeneic       hematopoietic stem cell transplantation (aHSCT) that has complex phenotypes and       often unpredictable outcomes. The current management is not always able to       prevent aGVHD. A neglected actor in the management of aGVHD is the gut       microbiota. Gut microbiota dysbiosis after aHSCT is caused by many factors and       may contribute to the development of aGVHD. Diet and nutritional status modify       the gut microbiota and a wide range of products are now available to manipulate       the gut microbiota (pro-, pre-, and postbiotics). New investigations are testing       the effect of probiotics and nutritional supplements in both animal models and       human studies, with encouraging results. In this review, we summarize the most       recent literature about the probiotics and nutritional factors able to modulate       the gut microbiota and we discuss the future perspective in developing new       integrative therapeutic approaches to reducing the risk of graft-versus-host       disease in patients undergoing aHSCT."
Intestinal Geographical Pattern of Gut Microbiome and Metabolites Identifies Novel Regulators of Graft-Versus-Host Disease,"Introduction: The severity of T cell-mediated gastrointestinal graft-versus-host disease (GI-GVHD) correlates with a decrease in the gut microbiome diversity, loss of obligate anaerobic bacteria and alterations in levels of salutary metabolites like short chain fatty acids (SCFAs). However, it is unknown whether the intestinal anatomic geography of the microbiome and its metabolites impacts GI GVHD severity. Herein, we investigate the pattern of the gut microbiome and metabolites from four distinct anatomical sites of intestines after allogeneic stem cell transplant (allo-SCT) via shotgun metagenomics and untargeted mass-spectrometry. Methods: To determine the composition of the gut microbiome and gut metabolites of mice after allo-SCT, we utilized contemporaneous analyses of shotgun metagenomic sequencing and untargeted mass spectrometry on the gut contents of mice 7 or 21 days after major histocompatibility complex (MHC)-disparate BALB/c→C57BL/6 (B6) allogeneic SCT. We investigated the microbial community composition and gut metabolites from four distinct gut locations (terminal ileum, cecum, transverse colon, descending colon) and performed integrative analysis to assess for novel pathways that may regulate GVHD biology. For shotgun metagenomics analyses, reads were depth normalized with BBnorm v.38.96 and assembled per-sample with MEGAHIT v.1.2.9. Prodigal v.2.6.3 was used to find genes in each bin. KofamScan v.1.3.0 was used to assign KEGG ortholog IDs (KO) to translated genes predicted by Prodigal. Community composition profiles were produced with Kraken2 v.2.1.2 and Bracken v.2.6.1. Functional profiles for each sample were determined with the Kraken community composition profiles and Humann3 v.3.0.0, with a GTDB database built with Struo2. Results: Consistent with previous reports from direct stool analyses, our data demonstrated that after allo-SCT, gut microbial diversity is reduced, relative abundance of obligate anaerobes decreases, and relative abundance of facultative anaerobes increases at all the intestinal anatomic sites, but the difference was maximal in ileo-cecal contents. Furthermore, metabolomic analyses reveal a decrease in previously described metabolites such as, SCFAs, bile acids and indoles at these sites. The distinct patterns of change between control and allogeneic samples depended not only on the gut location probed but also correlated with timepoint after transplant (7 days or 21 days) highlighting the importance of probing different gut locations and timepoints. The largest driver of differences between sample groups was (1) gut location (2) time after transplant (3) transplant type. Integrative analyses demonstrated loss of microbial functional genes related to butyrate processing following allo-SCT complementing previous studies that demonstrated reduction in butyrate levels. Further bioinformatic analyses identified novel microbial functional genes and metabolites that may have biological implications. Analyses revealed that after allo-SCT, phenyllactic acid (PLA) levels increased in the transverse colon and distal colon (fig.1). PLA is an anti-microbial compound and has been shown to have immune modulatory properties. Administration of PLA in drinking water of mice after allo-SCT worsened GVHD severity and increased mortality indicating PLA may play a role in inducing dysbiosis and worsening GVHD severity. Conclusion: Contemporaneous analyses of shotgun metagenomic and untargeted mass spectrometry of gut contents after allo-SCT reveal changes in microbial composition and metabolites consistent with previous data from analyses from stool. However, our analysis demonstrates distinct patterns of key metabolites and microbes in between syngeneic and allogeneic depending on gut location and time after transplant. Furthermore, our analyses have identified novel functional genes and metabolites that are implicated in GVHD severity."
Hematopoietic stem cell transplantation disrupts age-related gut microbiota signatures in pediatric and adult recipients,"Allogeneic hematopoietic stem cell transplantation (allo-HSCT) profoundly reshapes the gut microbiome (GM), yet age-related differences in this process remain incompletely understood. In this study, we analyzed stool samples from a cohort of pediatric and adult patients collected before allo-HSCT and at neutrophil engraftment to assess GM dynamics. We observed a significant reduction in alpha diversity post-HSCT across both age groups, with young patients displaying notably lower biodiversity. While GM composition varies among age ranges before transplantation, these distinctions largely disappeared at neutrophil engraftment, indicating a convergence toward a more uniform “transplant-specific” signature. This shift entailed a loss of health-associated, butyrate-producing taxa and a rise in potentially opportunistic bacteria (e.g., Enterococcaceae, Staphylococcaceae). Low pre-allo-HSCT GM diversity correlated with an increased risk of clinically significant acute graft-versus-host disease, overwhelming the age differences, underscoring the clinical relevance of maintaining a balanced microbiome before transplantation. Overall, our findings highlight the importance of age in shaping the pre-transplant GM and reveal how allo-HSCT-driven factors homogenize microbial communities among age ranges, offering insights for future microbiome-targeted interventions to improve transplant outcomes."
Protective Factors in the Intestinal Microbiome Against Clostridium difficile Infection in Recipients of Allogeneic Hematopoietic Stem Cell Transplantation,"Clostridium difficile infection (CDI) is a frequent complication in recipients of allogeneic hematopoietic stem cell transplantation (allo-HSCT), who receive intensive treatments that significantly disrupt the intestinal microbiota. In this study, we examined the microbiota composition of allo-HSCT recipients to identify bacterial colonizers that confer protection against CDI after engraftment. Feces collected from adult recipients allo-HSCT at engraftment were analyzed; 16S ribosomal RNA genes were sequenced and analyzed from each sample. Bacterial taxa with protective effects against development of CDI were identified by means of linear discriminant analysis effect size analysis and then further assessed with clinical predictors of CDI using survival analysis. A total of 234 allo-HSCT recipients were studied; postengraftment CDI developed in 53 (22.6%). Within the composition of the microbiota, the presence of 3 distinct bacterial taxa was correlated with protection against CDI: Bacteroidetes, Lachnospiraceae, and Ruminococcaceae. Colonization with these groups at engraftment was associated with a 60% lower risk of CDI, independent of clinical factors. Colonization with these 3 bacterial groups is associated with a lower risk of CDI. These groups have been shown to be vital components of the intestinal microbiota. Targeted efforts to maintain them may help minimize the risk of CDI in this at-risk population."
[Expanding Role of Gastroenterologists in Acute Gastrointestinal       Graft-versus-Host Disease: From Diagnosis and Management to Microbiome-Based       Strategies].,"Acute graft-versus-host disease (GVHD) is a major complication following       allogeneic hematopoietic stem cell transplantation. Steroid-refractory cases have       poor outcomes, so an accurate diagnosis, particularly differentiation from       cytomegalovirus colitis, is critical. Ruxolitinib is the standard second-line       therapy, while Vedolizumab has shown potential in gut-specific modulation. Recent       studies have reported that reduced microbiome diversity and the loss of       short-chain fatty acid-producing bacteria are linked to acute GVHD severity and       mortality. Fecal microbiota transplantation may offer benefit in selected       steroid-refractory cases, but the evidence remains limited and variable.       Gastroenterologists play an essential role in diagnosis and microbiome-guided       care. A personalized approach incorporating microbial biomarkers may improve the       future outcomes."
Impact of pre-transplant use of antibiotics on the graft-versus-host disease in       adult patients with hematological malignancies.,"OBJECTIVES: Changes in fecal microbiota affect the incidence and extent of       graft-versus-host disease (GVHD) after allogeneic hematopoietic stem cell       transplantation (HSCT). Most patients with hematological malignancies receive       antibiotics for the treatment of febrile neutropenia prior to allogeneic HSCT,       and pre-transplant use of antibiotics may influence the fecal microbiota and       GVHD. METHODS: We retrospectively analysed consecutive adult patients with       hematological malignancies who received allogeneic HSCT at Chungnam National       University Hospital between 2007 and 2018. Pre-transplant use of antibiotics was       defined as the use of antibiotics before conditioning chemotherapy. RESULTS: This       study included 131 patients with a median age of 46 (range, 18-71) years: 76       (58%) patients were AML, 28 (21.4%) with ALL, 23 (17.6%) with MDS, and 4 (3.1%)       with CML. All patients received calcineurin inhibitors with short-course       methotrexate for GVHD prophylaxis. A total of 31 (23.7%) patients received       anti-thymocyte globulin. All patients received antibiotics prior to HSCT: 70       (53.4%) patients received glycopeptide, 114 (87.0%) received cefepime, 87 (66.4%)       received piperacillin/tazobactam, and 51 (38.9%) received carbapenem. Patients       who received glycopeptide had more frequently extensive chronic GVHD (cGVHD) than       those who did not (51.1% vs. 28.1% at 5 years) and had more frequently cGVHD of       the lung (34.8% vs. 15.8% at 5 years). Pre-transplant use of glycopeptide did not       affect the overall survival (OS) or GVHD- and relapse-free survival (GRFS)       (median OS; 49 months in glycopeptide group vs. not reached in non-glycopeptide       group, p=0.475; median GRFS; 9 months in glycopeptide group vs. 16 months in       non-glycopeptide group, p=0.092). CONCLUSION: Pre-transplant use of glycopeptide       tends to increase the incidence of extensive cGVHD."
Modern-Era Challenges in the Clinical Management of Graft-Versus-Host Disease.,"For several decades, graft-versus-host disease (GVHD) has been a long-standing       barrier to successful allogenic hematopoietic cell transplantation and a       significant cause of post-transplant morbidity and mortality. Initially described       as secondary disease or wasting syndrome in transplanted mice, the pathobiology       of GVHD is increasingly understood as a dynamic interplay between innate and       adaptive immunity in response to initial tissue damage, leading to inflammation       and end-organ damage. In parallel, more uniform symptom capture, diagnosis, and       response criteria have facilitated rigorous clinical trial design and conduct;       together, these advancements have facilitated the development of novel GVHD       prevention and treatment strategies. While these advancements have improved the       GVHD treatment paradigm, new questions arise within this complex patient       population. This chapter discusses several of the most pertinent current clinical       practice challenges in GVHD, including its earlier diagnosis, risk       stratification, initial and more advanced stage management, as well as a renewed       focus on supportive care, given our increased understanding of key roles played       by the human microbiome."
Expanding Role of Gastroenterologists in Acute Gastrointestinal Graft-versus-Host Disease: From Diagnosis and Management to Microbiome-Based Strategies,
Targeting the gut microbiome in allogeneic hematopoietic stem cell transplantation,"Gut microbiota (GM) composition has been associated with acute Graft-versus-Host Disease (aGvHD), however, current knowledge is insufficient to target the GM. A relevant series of microbiome data sets were combined and reanalyzed, with resolution of species level changes in the GM. GM composition was found strongly correlated with aGvHD status after one month post stem cell infusion (R2=0.51). The predicted average biological safety level, indicative of antibiotic resistance, was found increased in aGvHD cases (p=1.6E-4). Using in silico modelling, we formulated a probiotic composition putatively competing with mortality and aGvHD associated species. Supplementation with Bifidobacterium longum and Bifidobacterium breve is proposed as a prophylactic treatment alongside with prebiotics and an adapted antibiotics course."
The virome in hematology-Stem cell transplantation and beyond.,"The virome has been recently studied in hematology and mostly in the setting of       allogeneic hematopoietic stem cell transplantation. However, in hematology (as in       the setting of nonhematological disorders) the study of the microbiome (that       indeed includes the virome) is a growing field. The overall field is moving       beyond species catalogue to the understanding of the complex ecological       relationship that microbes have with each other and with their host. Here we       review the existing literature on the virome in transplant recipients and in       other settings, and discuss potential applications of the virome study in       hematology."
