Title,Abstract
Dental plaque microbiota following allogeneic hematopoietic cell transplantation       and risk of chronic graft-versus-host disease.,"Microbiota disruptions have been associated with short-term complications after       allogeneic hematopoietic cell transplantation (alloHCT). However, only a few       studies have examined the relationship between dysbiosis and chronic       graft-versus-host disease (cGvHD), the main long-term immunologic toxicity of       alloHCT. Considering the role of oral microbiota in systemic inflammatory       diseases, we evaluated whether oral microbiota at day 28 post HCT corresponding       to clinical recovery from the acute events after transplantation is associated       with subsequent cGvHD. Shotgun metagenomic sequencing of 207 saliva and       supragingival plaque samples collected longitudinally at baseline       (pre-conditioning), day +28, and day +84 from 37 patients (11 with subsequent       moderate/severe cGvHD) revealed a significant association between day +28 plaque       microbiota composition and cGvHD. Two orthogonal statistical approaches       demonstrated Streptococcus sanguinis and Prevotella loescheii in day +28 plaque       to be associated with cGvHD. Metagenome-based functional analysis identified 4       microbial metabolic pathways associated with future cGvHD, 2 of which were highly       attributed to S. sanguinis. These pathways - ethanolamine utilization and       glycerol metabolism - increase bacterial fitness by providing an alternative       carbon/nitrogen source and improving survival in inflamed tissues. Our findings       propose a novel mechanism by which the early post-transplant dental biofilm may       contribute to cGvHD months later, offering a potential target for early       prophylactic intervention."
Low Intestinal IL22 Associates With Increased Transplant-Related Mortality After       Allogeneic Stem Cell Transplantation.,"The role of IL-22 in adult patients undergoing allogeneic stem cell       transplantation (SCT) is of major interest since animal studies showed a       protective and regenerative effect of IL-22 in graft versus host disease (GvHD).       However, no clinical data exist on the tissue expression. Here we demonstrate       that patients not suffering from transplant-related mortality (TRM) show       significantly upregulated IL22 expression during histological and clinical       GI-GvHD (p = 0.048 and p = 0.022, respectively). In contrast, in GvHD patients       suffering from TRM, IL22 was significantly lower (p = 0.007). Accordingly, lower       IL22 was associated with a higher probability of TRM in survival analysis (p =       0.005). In a multivariable competing risk Cox regression analysis, low IL22 was       identified as an independent risk factor for TRM (p = 0.007, hazard ratio 2.72,       95% CI 1.32 to 5.61). The expression of IL22 seemed to be microbiota dependent as       broad-spectrum antibiotics significantly diminished IL22 expression (p = 0.019).       Furthermore, IL22 expression significantly correlated with G-protein coupled       receptor (GPR)43 (r = 0.263, p = 0.015) and GPR41 expression (r = 0.284, p =       0.009). In conclusion, our findings reveal an essential role of IL-22 for the       prognosis of patients undergoing allogeneic SCT."
GPR Expression in Intestinal Biopsies From SCT Patients Is Upregulated in GvHD       and Is Suppressed by Broad-Spectrum Antibiotics.,"Microbiota can exert immunomodulatory effects by short-chain fatty acids (SCFA)       in experimental models of graft-versus-host disease (GvHD) after allogeneic       hematopoietic stem cell transplantation (allo-SCT). Therefore we aimed to analyze       the expression of SCFAs sensing G-protein coupled receptor GPR109A and GPR43 by       quantitative PCR in 338 gastrointestinal (GI) biopsies obtained from 199 adult       patients undergoing allo-SCT and assessed the interaction of GPR with FOXP3       expression and regulatory T cell infiltrates. GPR expression was strongly       upregulated in patients with stage II-IV GvHD (p=0.000 for GPR109A, p=0.01 for       GPR43) and at the onset of GvHD (p 0.000 for GPR109A, p=0.006 for GPR43) and       correlated strongly with FOXP3 and NLRP3 expression. The use of broad-spectrum       antibiotics (Abx) drastically suppressed GPR expression as well as FOXP3       expression in patients' gut biopsies (p=0.000 for GPRs, FOXP3 mRNA and FOXP3+       cellular infiltrates). Logistic regression analysis revealed treatment with Abx       as an independent factor associated with GPR and FOXP3 loss. The upregulation of       GPRs was evident only in the absence of Abx (p=0.001 for GPR109A, p=0.014 for       GPR43) at GvHD onset. Thus, GPR expression seems to be upregulated in the       presence of commensal bacteria and associates with infiltration of FOXP3+ T regs,       suggesting a protective, regenerative immunomodulatory response. However, Abx,       which has been shown to induce dysbiosis, interferes with this protective       response."
Biomarkers for acute and chronic graft versus host disease: state of the art.,"INTRODUCTION: Despite significant advances in treatment and prevention,       graft-versus-host disease (GVHD) still represents the main cause of morbidity and       mortality after allogeneic hematopoietic stem cell transplantation. Thus,       considerable research efforts have been made to find and validate reliable       biomarkers for diagnosis, prognosis, and risk stratification of GVHD. AREAS       COVERED: In this review the most recent evidences on different types of       biomarkers studied for GVHD, such as genetic, plasmatic, cellular markers, and       those associated with microbiome, were summarized. A comprehensive search of       peer-review literature was performed in PubMed including meta-analysis,       preclinical and clinical trials, using the terms: cellular and plasma biomarkers,       graft-versus-host disease, cytokines, and allogeneic hematopoietic stem cell       transplantation. EXPERT OPINION: In the near future, several validated biomarkers       will be available to help clinicians in the diagnosis of GVHD, the identification       of patients at high risk of GVHD development and in patients' stratification       according to its severity. Then, immunosuppressive treatment could be tailored to       each patient's real needs. However, more efforts are needed to achieve this goal.       Although most of the proposed biomarkers currently lack validation with       large-scale clinical data, their study led to improved knowledge of the       biological basis of GVHD, and ultimately to implementation of GHVD treatment."
Gut decontamination during allogeneic hematopoietic stem cell transplantation and the risk of acute graft-versus-host disease,
Deciphering and harnessing gut microbiota–associated immune regulation in acute graft-versus-host disease,"Allogeneic hematopoietic stem cell transplantation represents a curative treatment of choice for numerous severe hematological malignancies. While donor-derived transplanted T cells can limit disease relapse (GvT/GvL effect), they also induce, in 30–50% of the patients, acute graft-versus-host disease (aGvHD), a severe condition with elevated mortality and comorbidity rates. Gut microbiota composition has been associated with aGvHD outcome. This observation created a substantial research interest, and individual gut microbiota commensals have been acknowledged for their ability to promote immune regulation, both locally and systemically, and thus limit aGvHD-related inflammation. The mechanisms by which commensals support immune homeostasis are being decrypted at a remarkable rate. However, the trillions of micro-organisms comprising the gut microbiome interact, both directly and indirectly, with local immune cells, which is all the more critical in the context of heavy conditioning regimens these patients undergo, themselves damaging mucosal tissues and prompting inflammation. Commensals can help preserve the gut barrier integrity by actively limiting deleterious inflammation processes. Mechanistically deciphering the intricate crosstalk between gut microbes and gut immune cells, both at the species level and globally, represents a colossal challenge, but holds great promise in predicting and harnessing numerous pathological processes, including aGvHD. This review aims to examine the acquired knowledge concerning immunoregulatory responses driven by gut microbiota in the context of aGvHD. Recent preclinical and clinical studies harnessing such pathways proved to be encouraging, while substantial hurdles subsist regarding how to successfully harness this complex host/microbiota interplay to constrain aGvHD."
Human gut microbiota-reactive DP8α Tregs prevent acute graft-versus-host disease       in a CD73-dependent manner.,"Graft-versus-host disease (GvHD) is a life-threatening complication frequently       occurring following allogeneic hematopoietic stem cell transplantation       (allo-HSCT). Since gut microbiota and regulatory T cells (Tregs) are believed to       play roles in GvHD prevention, we investigated whether DP8α Tregs, which we have       previously described to harbor a T cell receptor specificity for the gut       commensal Faecalibacterium prausnitzii, could protect against GvHD, thereby       linking the microbiota and its effect on GvHD. We observed a decrease in CD73+       DP8α Treg frequency in allo-HSCT patients 1 month after transplantation, which       was associated with acute GvHD (aGvHD) development at 1 month after       transplantation, as compared with aGvHD-free patients, without being correlated       to hematological disease relapse. Importantly, CD73 activity was shown to be       critical for DP8α Treg suppressive function. Moreover, the frequency of       host-reactive DP8α Tregs was also lower in aGvHD patients, as compared with       aGvHD-free patients, which could embody a protective mechanism responsible for       the maintenance of this cell subset in GvHD-free patients. We also showed that       human DP8α Tregs protected mice against xenogeneic GvHD through limiting       deleterious inflammation and preserving gut integrity. Altogether, these results       demonstrated that human DP8α Tregs mediate aGvHD prevention in a CD73-dependent       manner, likely through host reactivity, advocating for the use of these cells for       the development of innovative therapeutic strategies to preclude aGvHD-related       inflammation."
Fecal microbiota transfer for refractory intestinal graft-versus-host disease -       Experience from two German tertiary centers.,"RATIONALE: Steroid refractory graft-vs-host disease (sr-GvHD) represents a       challenging complication after allogeneic hematopoietic cell transplantation       (allo-HCT). Intestinal microbiota (IM) diversity and dysbiosis were identified as       influencing factors for the development of acute GvHD. Fecal microbiota transfer       (FMT) is hypothesized to restore IM dysbiosis, but there is limited knowledge       about the significance of FMT in the treatment of sr-GvHD. OBJECTIVES: We studied       the effects of FMT on sr-GvHD in allo-HCT patients from two German tertiary       clinical centers (n = 11 patients; period: March 2017 until July 2019). To assess       safety and clinical efficacy, we analyzed clinical data pre- and post-FMT (day       -14 to +30 relative to FMT). Moreover, IM were analyzed in donor samples and in a       subset of patients pre- and post-FMT by 16S rRNA sequencing. RESULTS: Post-FMT,       we observed no intervention-associated, systemic inflammatory responses and only       minor side effects (5/11 patients: abdominal pain and transformation of       peristalsis-each 3/11 and vomiting-1/11). Stool frequencies and volumes were       significantly reduced [pre- vs post-FMT (d14): P < .05, respectively] as well as       clear attenuation regarding both grading and staging of sr-GvHD was present upon       FMT. Moreover, IM analyses revealed an increase of alpha diversity as well as a       compositional shifts toward the donor post-FMT. CONCLUSIONS: In our study, we       observed positive effects on sr-GVHD after FMT without the occurrence of major       adverse events. Although these findings are in line with published data on       beneficial effects of FMT in sr-GvHD, further randomized clinical studies are       urgently needed to better define the clinical validity including mode of action."
Stool Microbiota at Neutrophil Recovery Is Predictive for Severe Acute Graft vs Host Disease After Hematopoietic Cell Transplantation,"Low alpha diversity in stool microbiota at neutrophil recovery associates with increased severe graft-versus-host disease (GVHD), greater abundance of oral Actinobacteria or Firmicutes, and decreased abundance of intestinal Lachnospiraceae in stool microbiota at neutrophil recovery associated with increased severe GVHD. Graft-versus-host disease (GVHD) is common after allogeneic hematopoietic cell transplantation (HCT). Risk for death from GVHD has been associated with low bacterial diversity in the stool microbiota early after transplant; however, the specific species associated with GVHD risk remain poorly defined. We prospectively collected serial weekly stool samples from 66 patients who underwent HCT, starting pre-transplantation and continuing weekly until 100 days post-transplant, a total of 694 observations in HCT recipients. We used 16S rRNA gene polymerase chain reaction with degenerate primers, followed by high-throughput sequencing to assess the relative abundance of sequence reads from bacterial taxa in stool samples over time. The gut microbiota was highly dynamic in HCT recipients, with loss and appearance of taxa common on short time scales. As in prior studies, GVHD was associated with lower alpha diversity of the stool microbiota. At neutrophil recovery post-HCT, the presence of oral Actinobacteria and oral Firmicutes in stool was positively correlated with subsequent GVHD; Lachnospiraceae were negatively correlated. A gradient of bacterial species (difference of the sum of the relative abundance of positive correlates minus the sum of the relative abundance of negative correlates) was most predictive (receiver operator characteristic area under the curve of 0.83) of subsequent severe acute GVHD. The stool microbiota around the time of neutrophil recovery post-HCT is predictive of subsequent development of severe acute GVHD in this study."
"[Fecal microbiota transplantation for graft-versus-host disease in children and       adults: methods, clinical effects, safety].","AIM: Was to evaluate clinical efficacy, adverse events and changes in the gut       microbiome after fecal microbiota transplantation (FMT) in patients with       gastrointestinal (GI) form of graft-versus-host disease (GVHD). MATERIALS AND       METHODS: The prospective single-center study in R.M. Gorbacheva institute       included 27 patients with GI GVHD after allogeneic stem cell transplantation. 19       patients received FMT, 8 patients received placebo. Clinical scales for GI       autoimmune diseases were used to evaluate response. Microbiome alterations were       assessed with multiplex PCR. RESULTS: After FMT higher overall bacterial mass       (р=0.00088), higher bacterial numbers ofBifidobacteriumspp. (р=0.021),Escherichia       coli(р=0.049) andBacteroides fragilisgr. (р=0.000043) compared to placebo group.       Also higher bacterial mass was observed in patients with clinical response       (р=0.0057). The bacterial mass after procedure in non-responders was compared to       the placebo group (р=0.31). Partial response of GVHD was achieved faster in the       FMT group compared to placebo (median 4 days vs 48 days,p=0.014). Complete       response was observed in 8 (42%), 14 (74%) and 16 (84%) at 30, 60 and 90 days       respectively, while in the placebo group only 0%, 1 (13%) and 4 (50%) achieved       complete response at the same time points. The incidence and severity of adverse       events was comparable between FMT and the placebo group. CONCLUSION: FMT in       patients with refractory GI GVHD was associated with favorable clinical outcomes       and recovery in certain marker bacterial populations. Multiplex PCR can be used       to assess an engraftment of a donor microbiota. FMT in GI GVHD was not associated       with life-threatening adverse events, but further studies are required to       validate clinical efficacy."
Better early outcome with enteral rather than parenteral nutrition in children       undergoing MAC allo-SCT.,"There is no consensus on the type of nutritional support to introduce in children       undergoing allogeneic stem cell transplantation (allo-SCT) after myeloablative       conditioning (MAC). This retrospective, multicenter, observational study compared       the early administration of enteral nutrition (EN group, n = 97) versus       parenteral nutrition (PN group, n = 97) in such patients with matching for       important covariates. The primary endpoint was the study of day 100 overall       mortality. The early outcome at day 100 was better in EN group regarding       mortality rate (1% vs. 13%; p = 0.0127), non relapse mortality (1% vs. 7%;       p = 0.066), acute GVHD grades II-IV (37% vs. 54%; p = 0.0127), III-IV (18% vs.       34%; p = 0.0333) and its gut localization (16% vs. 32%; p = 0.0136). Platelet       engraftment was better in EN group than in PN group for the threshold of 20 G/L       (97% vs. 80% p < 0.0001) and 50 G/L (92% vs. 78%, p < 0.0001). The length of stay       was shorter in EN group (28 vs. 52 days, p < 0.0001). There were no differences       between the two groups regarding the polynuclear neutrophil engraftment,       infection rate or mucositis occurrence. These results suggest that, in children       undergoing MAC allo-SCT, PN should be reserved to the only cases when up-front EN       is insufficient or impossible to perform."
Changes in the bacterial profile and diversity of the gut microbiota in       allogeneic hematopoietic stem cell transplant recipients.,"OBJECTIVES: Allogeneic hematopoietic stem cell transplantation (allo-HSCT) is       associated with significant alterations in gut microbiota (GM) composition,       affecting transplant success. This study aimed to correlate these GM changes with       post-transplant (post-HSCT) outcomes. METHODS: A prospective multicentre cohort       study was conducted between June 2017 and December 2021 in three Spanish       hospitals. Stool samples from allo-HSCT recipients were collected before HSCT,       and at 14-, 30-, 60-, and 100-days post-HSCT. Bacterial 16S rRNA gene sequences       were characterized and microbial diversity assessed. RESULTS: Analysis of 409       samples from 95 patients revealed significant longitudinal GM shifts. Alpha       diversity significantly decreased at days 14 (P < 0.001), 30 (P < 0.001), and 60       (P = 0.002) compared to baseline. A distinct shift in dominant taxonomic profiles       was observed, notably a significant decrease in Blautia abundance (P < 0.001).       Patients with acute gastrointestinal graft-versus-host disease (GI-GVHD) (P =       0.009), bacteraemia (P = 0.014), or death (P < 0.001) exhibited significantly       lower Blautia levels. LEfSe analysis identified 22 differential taxa between       deceased and surviving patients; the former showed higher abundance of potential       pathogens such as Enterococcus_H (P = 0.026), Enterococcus_A (P = 0.019), and       Staphylococcus (P = 0.009). CONCLUSIONS: Significant variations in the GM's       taxonomic profiles and relative abundances post-HSCT, particularly the decrease       in Blautia and the increase in certain pathogens, are associated with poorer       clinical outcomes."
Translational and clinical advances in acute graft-versus-host disease.,"Acute graft-versus-host disease (aGvHD) is induced by immunocompetent       alloreactive T lymphocytes in the donor graft responding to polymorphic and       non-polymorphic host antigens and causing inflammation in primarily the skin,       gastrointestinal tract and liver. aGvHD remains an important toxicity of       allogeneic transplantation, and the search for better prophylactic and       therapeutic strategies is critical to improve transplant outcomes. In this       review, we discuss the significant translational and clinical advances in the       field which have evolved based on a better understanding of transplant       immunology. Prophylactic advances have been primarily focused on the depletion of       T lymphocytes and modulation of T-cell activation, proliferation, effector and       regulatory functions. Therapeutic strategies beyond corticosteroids have focused       on inhibiting key cytokine pathways, lymphocyte trafficking, and immunologic       tolerance. We also briefly discuss important future trends in the field, the role       of the intestinal microbiome and dysbiosis, as well as prognostic biomarkers for       aGvHD which may improve stratification-based application of preventive and       therapeutic strategies."
Lactobacillus rhamnosus GG probiotic enteric regimen does not appreciably alter       the gut microbiome or provide protection against GVHD after allogeneic       hematopoietic stem cell transplantation.,"Graft-versus-host disease (GVHD) is a major adverse effect associated with       allogeneic stem cell transplant. Previous studies in mice indicated that       administration of the probiotic Lactobacillus rhamnosus GG can reduce the       incidence of GVHD after hematopoietic stem cell transplant. Here we report       results from the first randomized probiotic enteric regimen trial in which       allogenic hematopoietic stem cell patients were supplemented with Lactobacillus       rhamnosus GG. Gut microbiome analysis confirmed a previously reported gut       microbiome association with GVHD. However, the clinical trial was terminated when       interim analysis did not detect an appreciable probiotic-related change in the       gut microbiome or incidence of GVHD. Additional studies are necessary to       determine whether probiotics can alter the incidence of GVHD after allogeneic       stem cell transplant."
"""Phage Transplantation in Allotransplantation"": Possible Treatment in       Graft-Versus-Host Disease?","Graft-versus-host disease, both acute and chronic (aGvHD, cGvHD) remains a major       complication in patients undergoing hematopoietic cell transplantation (HCT) and       a significant therapeutic challenge, as many patients do not respond adequately       to presently available therapy. Increasing antimicrobial resistance has greatly       revived interest in using bacterial viruses (phages) to combat       antibiotic-resistant bacteria. In recent years, evidence has accumulated       indicating that phages also have anti-inflammatory and immunomodulatory       activities. This article suggests how these anti-bacterial and immunomodulatory       activities of phages may be translated into a novel treatment of acute GvHD."
The microbial metabolite desaminotyrosine protects against graft-versus-host       disease via mTORC1 and STING-dependent intestinal regeneration.,"Changes in the intestinal microbiome and microbiota-derived metabolites predict       clinical outcomes after allogeneic hematopoietic stem cell transplantation       (allo-HSCT). Here, we report that desaminotyrosine (DAT), a product of bacterial       flavonoid metabolism, correlates with improved overall survival and reduced       relapse rates in patients receiving allo-HSCT. In preclinical mouse models,       treatment with synthetic DAT prevents graft-versus-host disease by protecting the       intestinal barrier and promoting intestinal regeneration and contributes to       graft-vs.-leukemia responses. DAT´s beneficial effects on intestinal regeneration       remain effective despite broad-spectrum antibiotics-induced dysbiosis, also when       administered by fecal microbiota transfer with flavonoid-degrading F. plautii.       Mechanistically, DAT promotes mTORC1-dependent activation and proliferation of       intestinal stem cells, with concomitant engagement of the innate immune receptor       STING required to mitigate metabolic stress and maintain an undifferentiated stem       cell state independently of type-I interferon responses. Additionally, DAT can       skew T cells towards an effector phenotype to modulate graft-versus-leukemia       responses. Our data uncover DAT's dual, tissue- and immune-modulating properties       and underscore its potential in precision microbiome-based therapies to improve       tissue regeneration and minimize immune-mediated side effects."
Longitudinal relationship between the gut microbiota variation and diversity and       gut graft-versus-host disease (GVHD) following pediatric allogeneic hematopoietic       cell transplantation (HCT) - Case series.,"Allogeneic Hematopoietic Cell Transplantation (HCT) offers children with       life-threatening diseases a chance at survival. Complications from       graft-versus-host disease (GVHD, Stages 0-4) represent a significant cause of       morbidity and mortality which has been recently associated with gut dysbiosis the       adult HCT population. Here, our objective was to conduct a prospective,       longitudinal cohort study in nine pediatric allogeneic HCT participants by       collecting longitudinally post-HCT stool specimens up to 1 year. Stool microbiota       analyses showed that allogeneic HCT and antibiotic therapy lead to acute shifts       in the diversity of the gut microbiota with those experiencing stages 3-4 gut       GVHD having significantly greater microbiota variation over time when compared to       control participants (p = 0.007). Pre-HCT microbiota diversity trended towards an       inverse relationship with gut microbiota stability over time, however, this did       not reach statistical significance (p = 0.05). Future large prospective studies       are necessary to elucidate the mechanisms underlying these dynamic changes in the       gut microbiota following pediatric allogeneic HCT."
Fecal Microbiota Transplantation for Acute Graft-versus-Host Disease after       Allogeneic Hematopoietic Cell Transplantation: Expanding the Horizon into       Pediatrics.,"The microbiome plays a vital role in maintaining homeostasis of the intestinal       microenvironment and the immune response in allogeneic hematopoietic cell       transplantation (HCT) recipients. Disruption of the intestinal microbiome has       been associated with the development of acute graft-versus-host disease (GVHD) of       the lower gastrointestinal tract and worse survival. Fecal microbiota       transplantation (FMT) can achieve clinical responses in refractory GVHD,       establishing the promise of microbiome-directed interventions in this population.       Although most data on microbial changes in HCT recipients have been generated       from the adult population, children with refractory GVHD represent an important       group that may benefit from FMT. In this review, we first highlight       characteristics that distinguish the pediatric intestinal microbiome from the       adult intestinal microbiome. We then explore multiple clinical factors that       warrant careful consideration to optimize the application of FMT and other       microbiome-directed therapeutics to children."
Microbiome markers are early predictors of acute GVHD in allogeneic hematopoietic       stem cell transplant recipients.,
Incidence of Acute Graft-Versus-Host Disease and Survival after Allogeneic Hematopoietic Cell Transplantation over Time: A Study from the Transplant Complications and Chronic Malignancies Working Party of the EBMT,"INTRODUCTION Acute graft-versus-host disease (aGvHD) remains a serious complication of allogeneic hematopoietic cell transplantation (HCT) and negatively impacts on patients' outcome. Over recent years improvements in GvHD prophylaxis, HLA typing, donor selection, treatment and supportive care have been achieved. However, it is unknown whether these changes have resulted in improved outcome of patients undergoing allogeneic HCT and particularly in those patients diagnosed with aGvHD and in need of systemic immunosuppressive therapy. METHODS We examined outcome following diagnosis of grades II-IV and grades III-IV aGvHD according to time period and investigated effects according to maximum overall grade of aGvHD. Between 1990 and 2015, 126 838 patients with a median age of 46.4 (range, 18-83.8) years with malignant disease received a first allogeneic sibling (53.9%) or unrelated donor (46.1%) blood (74.5%) or marrow (25.5%) transplant after myeloablative (58.9%) or reduced-intensity (41.1%) conditioning. Sixty-two percent of patients were in complete remission (CR) at HCT. RESULTS Incidences of aGvHD grades II-IV by 100 days significantly (p<0.001) decreased from 40% for 1990-1995, to 37% for 1996-2000, 31% for 2001-2005, 29% for 2006-2010 and 28% for 2010-2015. In univariate analysis for the whole study population, incidence of aGvHD grades II-IV was higher in patients with an unrelated donor (33% vs 29%, p<0.001), a female donor compared to a male donor for a male recipient (33% vs 31%, p<0.001), and patients not in CR at HCT (33% vs 29%, p<0.001) whereas reduced-intensity conditioning (RIC) (27% vs 33%, p<0.001), and in vivo T-cell depletion (TCD) (27% vs 33%, p<0.001) were associated with a lower incidence. Incidences of aGvHD grades III-IV by 100 days significantly (p<0.001) decreased from 17% for 1990-1995, to 15% for 1996-2000, 13% for 2001-2005, 11% for 2006-2010 and 11% for 2010-2015. The median (range) follow-up was 217.6 (213.4-221.7) months, 169.9 (167.6-172.9) months, 129 (127.3-130.8) months, 81.3 (80.5-82.1) months and 29.7 (29.2-30.2) months for 1990-1995, 1996-2000, 2001-2005, 2006-2010 and 2010-2015. For the total study population, 3-year overall survival (OS) significantly (p<0.001) increased from 49% for 1990-1995, to 50% for 1996-2000, 51% for 2001-2005, 53% for 2006-2010 and 54% for 2010-2015, respectively. 3-year nonrelapse mortality (NRM) significantly (p<0.001) decreased from 33% for 1990-1995, to 29% for 1996-2000, 24% for 2001-2005, 23% for 2006-2010 and 23% for 2010-2015. In univariate analysis, OS was better after related donor HCT (55% vs. 49%, p<0.001), and HCT in CR (58% vs 41%, p<0.001) whereas female donor compared to male donor for a male recipient (50% vs 52%, p<0.001), use of antithymocyte globulin (ATG) (51% vs 53%, p<0.001), and in vivo TCD (51% vs 55%, p<0.001) were associated with worse OS. The OS of patients experiencing aGvHD grades II-IV was 66% at 6 months and decreased to 43% at 36 months after HCT. Survival at 36 months after aGvHD grades II-IV increased significantly (p<0.001) from 39% to 40%, 43%, 44% and 45% after HCT in the periods 1990-1995, 1996-2000, 2001-2005, 2006-2010 and 2010-2015. In univariate analysis, aGvHD grades II-IV-associated 3-year OS was significantly improved after myeloablative conditioning (45% vs 41%, p<0.001), related donor HCT (45% vs. 41%, p<0.001), and HCT in CR compared to no CR (49% vs 33%, p<0.001) whereas female donor for a male recipient (40% vs 43%, p<0.001), use of ATG (42% vs 44%, p<0.001), and in vivo TCD (41% vs 45%, p<0.001) were associated with worse aGvHD-associated OS. aGvHD grades III-IV-associated OS was 46% at 6 months and decreased to 27% 36 months after HCT. Survival at 36 months after aGvHD grades III-IV increased significantly (p<0.001) from 49% to 50%, 51%, 53% and 54% after HCT in the periods 1990-1995, 1996-2000, 2001-2005, 2006-2010 and 2010-2015. In univariate analysis, aGvHD grades III-IV-associated 3-year OS was improved after related donor HCT (29% vs. 25%, p<0.001), and HCT in CR compared to no CR (31% vs 26%, p<0.001) whereas use of ATG (25% vs 28%, p<0.001), and in vivo TCD (25% vs 29%, p<0.001) were associated with worse aGvHD grades III-IV-associated OS. CONCLUSIONS Incidences of aGvHD grades II-IV and grades III-IV decreased over time and aGvHD-associated survival increased over recent years resulting in improved survival of patients undergoing allogeneic HCT for malignant disease. Disclosures Greinix: Gilead: Speakers Bureau; Roche: Speakers Bureau; Therakos: Speakers Bureau; Novartis: Consultancy, Speakers Bureau; Amgen: Consultancy, Speakers Bureau; Celgene: Consultancy. Chalandon: Roche: Membership on an entity's Board of Directors or advisory committees, Other: Travel costs. Mohty: MaaT Pharma: Consultancy, Honoraria."
"Significant impact of antibiotic exposure on GI-GVHD, NRM, and GRFS following       allogeneic HCT with non-myeloablative Flu-TBI conditioning.","BACKGROUND: Acute gastro-intestinal graft-versus-host disease (GI-GVHD) and       non-relapse mortality (NRM) after allogeneic HCT are closely related to loss of       microbial diversity and intestinal dominance by single taxa resulting from the       use of antibiotics, dietary changes, and mucosal barrier injury. There is a       paucity of data on the impact of use of antibiotics in HCT after Flu-TBI-based       non-myeloablative (NMA) conditioning where there is absence of mucositis and       limited malnutrition. METHODS: We did a retrospective single-center analysis of       patients receiving Flu-TBI-based NMA HCT for a high-grade myeloid malignancy,       mostly AML, and MDS, or acute lymphoblastic leukemia (ALL). We analyzed the       impact of pre-engraftment antibiotic exposure, prophylactic ciprofloxacin, and or       treatment with broad-spectrum cephalosporin/carbapenem, on HCT outcomes, with a       focus on the incidence of acute GI-GVHD by day 180 and NRM at 1 year. RESULTS: A       total of 150 patients were evaluable with a median age of 62 years. Antibiotics       were used in 90 patients; 60 prophylactic use only and 30 therapeutic use with or       without previous prophylaxis. Antibiotic use resulted in a significant higher       incidence of GI-GVHD Stage 1-4; 29% (26/90) versus 5% (3/60) in those not       receiving antibiotics (OR 8.1 (95% CI 2.3-28.3), p = 0.001). Use of antibiotics       resulted in higher 1-year NRM (19% (17/90) versus 10% (6/60), HR 2.3, p = 0.06),       and decreased 2-year GRFS (42% (38/90) versus 55% (33/60), HR 1.7, p = 0.04), but       did not impact RFS or OS. CONCLUSIONS: Use of antibiotics was related to the       occurrence of GI-GVHD, NRM, and GRFS in patients receiving truly NMA HCT.       Therefore, in the absence of mucositis and low incidence of bacteremia,       antibiotics can and should be used restrictively in this setting."
The impact of intestinal microbiota in antithymocyte globulin-based myeloablative       allogeneic hematopoietic cell transplantation.,"BACKGROUND: The correlation between intestinal microbiota and clinical outcomes       after allogeneic hematopoietic stem cell transplantation (allo-HCT) has been       reported in platforms with T-cell depletion or postcyclophosphamide-based       graft-vs-host disease (GVHD) prophylaxis regimens. It is still unclear whether it       is the same in platforms of antithymocyte globulin (ATG)-based myeloablative       allo-HCT. METHODS: A total of 603 fecal specimens from 100 consecutive patients       receiving allo-HCT were collected between December 2018 and July 2020. Fetal       samples were profiled with next-generation sequencing of bacterial 16S ribosomal       RNA (rRNA) genes. RESULTS: The diversity decreased to the lowest level at       approximately day 12 after allo-HCT and then increased over time. According to       the diversity of 314 samples that were collected from 86 patients during the       engraftment period, patients were grouped into the low- and high-diversity       groups. Two-year overall survival in the high-diversity group was significantly       longer than that in the low-diversity group (83.7% vs 60.6%, P = .026). Further       analysis revealed that worse outcomes for patients with low diversity were       associated with increased risk of worse outcomes for patients with low diversity       (adjusted hazard ratio, 4.95; P = .046). Its association with relapse and GVHD       was not found. Compositional analysis of fecal microbiota revealed that the       abundance of bacteroides decreased greatly during allo-HCT, whereas that of       Enterococcus, Klebsiella, and Escherichia was found to be increased. CONCLUSIONS:       This study indicates that gut dysbiosis in platforms of ATG-based myeloablative       allo-HCT featured loss of bacterial diversity. The diversity of the intestinal       flora at the engraftment period was an independent predictor of longer survival.       LAY SUMMARY: The correlation between intestinal microbiota and clinical outcomes       after allogeneic hematopoietic stem cell transplantation (allo-HCT) is reported       in platforms with T-cell depletion or postcyclophosphamide-based graft-vs-host       disease (GVHD) prophylaxis regimens. It is still unclear whether it is the same       pattern in platforms of antithymocyte globulin (ATG)-based T-cell repletion       myeloablative allo-HCT. Our study indicated that gut dysbiosis in platforms of       ATG-based myeloablative allo-HCT also features loss of bacterial diversity. The       diversity of the intestinal flora at the engraftment period is an independent       predictor of longer survival."
