Title,Abstract
"Safety and efficacy of post-haematopoietic cell transplantation maintenance       therapy with blinatumomab for relapsed/refractory CD19-positive B-cell acute       lymphoblastic leukaemia: protocol for a phase I-II, multicentre, non-blinded,       non-controlled trial (JPLSG SCT-ALL-BLIN21).","INTRODUCTION: Relapsed and refractory B-cell acute lymphoblastic leukaemia       (R/R-B-ALL) is linked to a significant relapse rate after allogeneic       haematopoietic cell transplantation (allo-HCT) in children, adolescents and young       adults (CAYA). No standard treatment has been established to prevent relapse       after allo-HCT for R/R-B-ALL, which is an unmet medical need. The administration       of blinatumomab after allo-HCT is expected to enhance the antileukaemic effect on       residual CD19-positive blasts by donor-derived CD3-positive T-cells. METHODS AND       ANALYSIS: The goal of this multicentre, open-label, uncontrolled, phase I-II       clinical trial is to assess the safety and effectiveness of post-transplant       maintenance therapy with blinatumomab for CAYA patients (25 years old or younger)       with CD19-positive R/R-B-ALL who have received allo-HCT beyond first complete       remission (CR) and have CR with haematological recovery between 30 and 100 days       after allo-HCT. Eighty-five paediatric institutions in Japan are participating in       this study. Forty-one patients will enrol within 2.25-year enrolment period and       follow-up period is 1 year. The primary endpoints are the treatment completion       rate for phase I study and the 1-year graft-versus-host disease-free/relapse-free       survival rate for phase II study, respectively. ETHICS AND DISSEMINATION: This       research was approved by the Central Review Board at National Hospital       Organization Nagoya Medical Center (Nagoya, Japan) on 21 January 2022 and was       registered at the Japan Registry of Clinical Trials (jRCT) on 3 March 2022.       Written informed consent is obtained from all patients and/or their guardians.       The results of this study will be disseminated through peer-reviewed publications       and conference presentations. TRIAL REGISTRATION NUMBER: jRCTs041210154."
The microbiome in graft-versus-host disease: a tale of two ecosystems,"Graft-versus-host disease (GVHD), a life-threatening complication of allogeneic hematopoietic stem cell transplantation (HSCT), is shaped by a dynamic interplay between two microbial ecosystems: the recipient’s disrupted microbiome and the donor’s transplanted microbiota. This narrative review unravels the “tale of two ecosystems,” exploring how pre-transplant chemotherapy, radiation, and antibiotics induce recipient dysbiosis—marked by loss of beneficial taxa (Clostridia, Faecalibacterium) and dominance of pathobionts (Enterococcus). These shifts impair barrier integrity, fuel systemic inflammation, and skew immune responses toward pro-inflammatory T-cell subsets, exacerbating GVHD. Conversely, emerging evidence implicates donor microbiota in modulating post-transplant immune reconstitution, though its role remains underexplored. Therapeutic strategies, including probiotics, prebiotics, and fecal microbiota transplantation (FMT), demonstrate promise in restoring microbial balance, enhancing short-chain fatty acid (SCFA)-driven immune regulation, and reducing GVHD severity. However, challenges such as strain-specific efficacy, safety in immunocompromised hosts, and protocol standardization persist. By bridging microbial ecology and immunology, this review underscores the microbiome’s transformative potential in redefining GVHD management and advocates for personalized, microbiome-targeted interventions to improve HSCT outcomes."
Reduced Enterohepatic Recirculation of Mycophenolate and Lower Blood       Concentrations Are Associated with the Stool Bacterial Microbiome after       Hematopoietic Cell Transplantation.,"Mycophenolate mofetil (MMF) is an important immunosuppressant used after       allogeneic hematopoietic cell transplantation (HCT). MMF has a narrow therapeutic       index, and blood concentrations of mycophenolic acid (MPA), the active component       of MMF, are highly variable. Low MPA concentrations are associated with the risk       of graft-versus-host disease (GVHD), whereas high concentrations are associated       with toxicity. Reasons for variability are not well known and may include the       presence of β-glucuronidase-producing bacteria in the gastrointestinal tract,       which enhance MPA enterohepatic recirculation (EHR) by transforming MPA       metabolites formed in the liver back to MPA. This study was conducted to       determine whether individuals with high MPA EHR have a greater abundance of       β-glucuronidase-producing bacteria in their stool and higher MPA concentrations       compared with those with low EHR. We conducted a pharmacomicrobiomics study in 20       adult HCT recipients receiving a myeloablative or reduced-intensity preparative       regimen. Participants received MMF 1 g i.v. every 8 hours with tacrolimus.       Intensive pharmacokinetic sampling of MMF was conducted before hospital       discharge; total MPA, MPA glucuronide (MPAG), and acyl-glucuronide metabolite       (acylMPAG) were measured. EHR was defined as the ratio of MPA area under the       concentration-versus-time curve (AUC)(4-8) to MPA AUC(0-8). Differences in stool       microbiome diversity and composition, determined by shotgun metagenomic       sequencing, were compared above and below the median EHR (22%; range, 5% to 44%).       The median EHR was 12% in the low EHR group and 29% in the high EHR group. MPA       troughs, MPA AUC(4-8), and acyl-glucuronide metabolite (acylMPAG)       AUC(4-8)/AUC(0-8) ratio were greater in the high EHR group compared with the low       EHR group (1.53 μg/mL versus .28 μg/mL [P = .0001], 7.33 hour·μg/mL versus 1.79       hour·μg/mL [P = .0003], and .33 hour·μg/mL versus .24 hour·μg/mL [P = .0007],       respectively). MPA AUC(0-8) was greater in the high EHR group than in the low EHR       group, and the difference trended toward significance (22.8 hour·μg/mL versus       15.3 hour·μg/mL; P = .06). Bacteroides vulgatus, Bacteroides stercoris, and       Bacteroides thetaiotaomicron were 1.2- to 2.4-fold more abundant (P = .039, .024,       and .046, respectively) in the high EHR group. MPA EHR was positively correlated       with B. vulgatus (⍴ = .58; P ≤ .01) and B. thetaiotaomicron (⍴ = .46; P < .05)       and negatively correlated with Blautia hydrogenotrophica (⍴ = -.53; P < .05).       Therapeutic MPA troughs were achieved in 80% of patients in the high EHR group       but in no patients in the low EHR group. There was a trend toward differences in       MPA AUC(0-8) and MPA concentration at steady-state (μg/mL) between the high EHR       group versus the low EHR group (P = .06). MPA EHR was variable. Patients with       high MPA EHR had greater abundance of Bacteroides species in stool and higher MPA       exposure compared with patients with low MPA EHR. Therefore, Bacteroides may be       protective against poor outcomes, such as graft-versus-host disease, in some       patients but may increase the risk of MPA adverse effects in others. These data       need to be confirmed and studied after oral MMF therapy."
A Multicenter Study of Bacterial Blood Stream Infections in Pediatric Allogeneic       Hematopoietic Cell Transplantation Recipients: The Role of Acute Gastrointestinal       Graft-versus-Host Disease.,"Blood stream infections (BSI) caused by enteric organisms are associated with a       particularly high mortality rate in allogeneic hematopoietic cell transplantation       (alloHCT) recipients. We conducted a retrospective multicenter study aiming to       analyze the risk factors associated with antibiotic resistance and impact of BSI       on transplantation-related mortality (TRM) in children after alloHCT. During the       study period from 2004 to 2014, 395 children (mean age, 9.4 years) with at least       1 BSI were included. The incidences of resistant gram-negative rods were 20.7% to       piperacillin-tazobactam, 10.9% to cefepime, 21% to ceftazidime, 11.4% to       levofloxacin, and 8.16% to meropenem. Thirty-eight percent of Enterococcus spp.       isolates were resistant to vancomycin. More than 1 episode of BSI was associated       with significant increase in the risk of resistance to piperacillin-tazobactam,       cefepime, and vancomycin. On multivariate analysis of risk factors for TRM,       achievement of neutrophil engraftment by day 30 was associated with lower TRM       (P = .002). However, infection with an antibiotic-resistant organism was not       associated with TRM. Development of enteric bacterial BSI after the onset of       acute gastrointestinal graft-versus-host disease (GVHD) was the strongest       predictor of TRM (hazard ratio, 4.786; 95% confidence interval, 2.833 to 8.087;       P < .001). In patients with acute gastrointestinal GVHD who subsequently       developed enteric bacterial BSI, the incidence of 1-year TRM was 33.4% (SE = 7%),       compared with 15.3% (SE = 2%) for those without acute gastrointestinal GVHD       (P = .004). Primary prevention of a first episode of BSI is arguably the most       important intervention to decrease antibiotic resistance. It is also imperative       that we develop strategies to maintain gastrointestinal health, especially in       patients with gastrointestinal GVHD, in an effort to prevent subsequent enteric       bacterial BSI and improve survival."
Bidirectional Interactions: Microbiome and Immune System Function in Cutaneous       Graft-Versus-Host Disease.,"Chronic graft-versus-host disease (cGVHD) of the skin represents a complex       immunopathologic process triggered by donor-derived immune cells following       allogeneic hematopoietic stem cell transplantation (HSCT). While traditionally       understood through the lens of alloimmune activation and fibrotic remodeling,       emerging evidence highlights the role of microbial dysbiosis-particularly in the       skin microbiome-as both a contributor to and a consequence of disease       progression. This review explores the evolving understanding of the       microbiome-immune interface in cutaneous GVHD, focusing on how shifts in       microbial composition, such as the loss of Staphylococcus epidermidis and the       overgrowth of S. aureus, may impair barrier function, promote local immune       activation, and potentiate systemic inflammation. Disruption of commensal-derived       signals leads to reduced antimicrobial peptide production, diminished regulatory       T cell activity, and proinflammatory T cell polarization, all of which contribute       to immune-mediated skin damage. A self-reinforcing cycle of barrier dysfunction       and microbial imbalance emerges, suggesting new avenues for intervention. We       discuss microbiome-targeted therapies including donor-derived skin allografting       as potential strategies to restore microbial equilibrium and mitigate       inflammation. Additionally, we highlight the diagnostic potential of skin       microbiome profiling as a biomarker for disease activity and treatment response.       Understanding the bidirectional interactions between the microbiome and immune       system may offer novel therapeutic and prognostic tools for managing cutaneous       cGVHD."
Intestinal IgA-positive plasma cells are highly sensitive indicators of       alloreaction early after allogeneic transplantation and associate with both       graft-versus-host disease and relapse-related mortality.,"Intestinal immunoglobulin A (IgA) is strongly involved in microbiota homeostasis.       Since microbiota disruption is a major risk factor of acute graft-versus-host       disease (GvHD), we addressed the kinetics of intestinal IgA-positive (IgA+)       plasma cells by immunohistology in a series of 430 intestinal biopsies obtained       at a median of 1,5 months after allogeneic stem cell transplantation (allo-SCT)       from 115 patients (pts) at our center. IgA+ plasma cells were located in the       subepithelial lamina propria and suppressed in the presence of histological aGvHD       (GvHD Lerner stage 0: 131+/-8 IgA+ plasma cells/mm2; stage 1-2: 108+/-8 IgA+       plasma cells/mm2; stage 3-4: 89+/-16 IgA+ plasma cells/mm2; P=0.004). Overall,       pts with IgA+ plasma cells below median had an increased treatment related       mortality (P=0.04). Time courses suggested a gradual recovery of IgA+ plasma       cells after day 100 in the absence but not in the presence of GvHD. Vice versa       IgA+ plasma cells above median early after allo-SCT were predictive of relapse       and relapse-related mortality (RRM): pts with low IgA+ cells had a 15% RRM at 2       and at 5 years, while pts with high IgA+ cells had a 31% RRM at 2 years and more       than 46% at 5 years; multivariate analysis indicated high IgA+ plasma cells in       biopsies (hazard ratio =2.7; 95% confidence interval: 1.04-7.00) as independent       predictors of RRM, whereas Lerner stage and disease stage themselves did not       affect RRM. In contrast, IgA serum levels at the time of biopsy were not       predictive for RRM. In summary, our data indicate that IgA+ cells are highly       sensitive indicators of alloreaction early after allo-SCT showing association       with TRM but also allowing prediction of relapse independently from the presence       of overt GvHD."
The gut microbiota is associated with immune cell dynamics in humans,"The gut microbiota influences development1–3 and homeostasis4–7 of the mammalian immune system, and is associated with human inflammatory8 and immune diseases9,10 as well as responses to immunotherapy11–14. Nevertheless, our understanding of how gut bacteria modulate the immune system remains limited, particularly in humans, where the difficulty of direct experimentation makes inference challenging. Here we study hundreds of hospitalized—and closely monitored—patients with cancer receiving haematopoietic cell transplantation as they recover from chemotherapy and stem-cell engraftment. This aggressive treatment causes large shifts in both circulatory immune cell and microbiota populations, enabling the relationships between the two to be studied simultaneously. Analysis of observed daily changes in circulating neutrophil, lymphocyte and monocyte counts and more than 10,000 longitudinal microbiota samples revealed consistent associations between gut bacteria and immune cell dynamics. High-resolution clinical metadata and Bayesian inference allowed us to compare the effects of bacterial genera in relation to those of immunomodulatory medications, revealing a considerable influence of the gut microbiota—together and over time—on systemic immune cell dynamics. Our analysis establishes and quantifies the link between the gut microbiota and the human immune system, with implications for microbiota-driven modulation of immunity. Influence of the gut microbiome on the human immune system is revealed by systems analysis of vast clinical data from decades of electronic health records paired with massive longitudinal microbiome sequencing."
An association between the gut microbiota and immune cell dynamics in humans,"The gut microbiota influences development and homeostasis of the mammalian immune system1–3, can alter immune cell compositions in mice4–7, and is associated with responses to immunotherapy that rely on the activity of peripheral immune cells8–12. Still, our understanding of how the microbiota modulates immune cells dynamics remains limited, particularly in humans where a lack of deliberate manipulations makes inference challenging. Here we study hundreds of hospitalized—and closely monitored—patients receiving hematopoietic cell transplantation as they recover from chemotherapy and stem cell engraftment. This aggressive treatment causes large shifts in both circulatory immune cell and microbiota populations, allowing the relationships between the two to be studied simultaneously. We analyzed daily changes in white blood cells from 2,235 patients, and 10,680 longitudinal microbiota samples to identify bacteria associated with those changes. Bayesian inference and validation across patient cohorts revealed consistent associations between gut bacteria and white blood cell dynamics in the context of immunomodulatory medications, clinical metadata and homeostatic feedbacks. We contrasted the potency of fermentatively active, obligate anaerobic bacteria with that of medications with known immunomodulatory mechanism to estimate the potential of the microbiota to influence peripheral immune cell dynamics. Our analysis establishes and quantifies the link between the gut microbiota and the human immune system, with implications for microbiota-driven modulation of immunity."
Scarce data on skin microbiome in graft-versus-host disease after allogenic       haematopoietic cell transplantation - a systematic review.,
Microbiome Anomalies in Allogeneic Hematopoietic Cell Transplantation.,"The microbiome is an integrated part of the human body that can modulate a       variety of disease processes and affect prognosis, treatment response,       complications, and outcomes. The importance of allogeneic hematopoietic cell       transplantation in cancer treatment has resulted in extensive investigations on       the interaction between the microbiome and this treatment modality. These       investigations are beginning to lead to clinical trials of microbiome-targeted       interventions. Here we review some of these discoveries and describe strategies       being investigated to manipulate the microbiome for favorable outcomes, such as       the proper selection and timing of antibiotics, type of diet and route of       administration, probiotics, prebiotics, and fecal microbiota transplantation."
PET assessment of acute gastrointestinal graft versus host disease.,"Acute gastrointestinal graft versus host disease (GI-GVHD) is a common       complication following allogeneic haematopoietic cell transplantation (HCT), and       is characterised by severe morbidity, frequent treatment-refractoriness, and high       mortality. Early, accurate identification of GI-GVHD could allow for therapeutic       interventions to ameliorate its severity, improve response rates and survival;       however, standard endoscopic biopsy is inadequately informative in terms of       diagnostic sensitivity or outcome prediction. In an era where rapid technological       and laboratory advances have dramatically expanded our understanding of GI-GVHD       biology and potential therapeutic targets, there is substantial scope for novel       investigations that can precisely guide GI-GVHD management. In particular, the       combination of tissue-based biomarker assessment (plasma cytokines, faecal       microbiome) and molecular imaging by positron emission tomography (PET) offers       the potential for non-invasive, real-time in vivo assessment of donor:recipient       immune activity within the GI tract for GI-GVHD prediction or diagnosis. In this       article, we review the evidence regarding GI-GVHD diagnosis, and examine the       potential roles and translational opportunities posed by these novel diagnostic       tools, with a focus on the evolving role of PET."
Nutritional interventions in patients with graft-versus-host disease.,"PURPOSE OF REVIEW: This review aims to highlight the benefits of nutrition before       and during graft-versus-host disease (GvHD) and the promising precision medicine       approach that should be offered to prevent and mitigate GvHD. RECENT FINDINGS:       The intestinal damage induced by preconditioning/conditioning chemotherapies is       the main trigger of GvHD. Impaired nutritional status and decreased plasma       citrulline level, which is the most sensitive biomarker of intestinal barrier       health, predict the occurrence of acute GvHD after allogeneic hematopoietic cell       transplantation (allo-HCT). Optimal oral and/or enteral nutrition and a lack of       vitamin D deficiency limit this intestinal damage. As intestinal dysbiosis plays       an important role in GvHD, probiotics and prebiotics supplementation could be a       promising therapy. Diverting enterostomy combined with parenteral nutrition saves       the lives of patients with severe steroid-refractory gastrointestinal GvHD.       SUMMARY: Regardless of age, healthy nutritional status and a healthy gut barrier       are protective factors against GvHD in patients undergoing allo-HCT, and above       all, these are closely dependent on adequate oral and/or enteral intake.       Therefore, maintaining gut barrier integrity through adequate oral nutrition       before allo-SCT and early first-line enteral nutrition after allo-HCT are of       critical importance, not forgetting vitamin D supplementation. In the future,       probiotics and prebiotics are expected to play a growing role for replenishing       the commensal microbiota given the impact of gut dysbiosis on GvHD. Parenteral       nutrition remains the only nutritional support that can be used in the event of       severe gastrointestinal GvHD."
Microbiota modification in hematology: still at the bench or ready for the       bedside?,"Growing evidence suggests that human microbiota likely influence diverse       processes including hematopoiesis, chemotherapy metabolism, and efficacy, as well       as overall survival in patients with hematologic malignancies and other cancers.       Both host genetic susceptibility and host-microbiota interactions may impact       cancer risk and response to treatment; however, microbiota have the potential to       be uniquely modifiable and accessible targets for treatment. Here, we focus on       strategies to modify microbiota composition and function in patients with cancer.       First, we evaluate the use of fecal microbiota transplant to restore microbial       equilibrium following perturbation by antibiotics and chemotherapy, and as a       treatment of complications of hematopoietic stem cell transplantation (HSCT),       such as graft-versus-host disease and colonization with multidrug-resistant       organisms. We then address the potential use of both probiotics and dietary       prebiotic compounds in targeted modulation of the microbiota intended to improve       outcomes in hematologic diseases. With each type of therapy, we highlight the       role that abnormal, or dysbiotic, microbiota play in disease, treatment efficacy,       and toxicity and evaluate their potential promise as emerging strategies for       microbiota manipulation in patients with hematologic malignancies and in those       undergoing HSCT."
Microbiota dynamics in a randomized trial of gut decontamination during       allogeneic hematopoietic cell transplantation.,"BACKGROUNDGut decontamination (GD) can decrease the incidence and severity of       acute graft-versus-host disease (aGVHD) in murine models of allogeneic       hematopoietic cell transplantation (HCT). In this pilot study, we examined the       impact of GD on gut microbiome composition and the incidence of aGVHD in HCT       patients.METHODSWe randomized 20 patients undergoing allogeneic HCT to receive       (GD) or not receive (no-GD) oral vancomycin-polymyxin B from day -5 through       neutrophil engraftment. We evaluated shotgun metagenomic sequencing of serial       stool samples to compare the composition and diversity of the gut microbiome       between study arms. We assessed clinical outcomes in the 2 arms and performed       strain-specific analyses of pathogens that caused bloodstream infections       (BSI).RESULTSThe 2 arms did not differ in the predefined primary outcome of       Shannon diversity of the gut microbiome at 2 weeks post-HCT (genus, P = 0.8;       species, P = 0.44) or aGVHD incidence (P = 0.58). Immune reconstitution of T cell       and B cell subsets was similar between groups. Five patients in the no-GD arm had       8 BSI episodes versus 1 episode in the GD arm (P = 0.09). The BSI-causing       pathogens were traceable to the gut in 7 of 8 BSI episodes in the no-GD arm,       including Staphylococcus species.CONCLUSIONWhile GD did not differentially affect       Shannon diversity or clinical outcomes, our findings suggest that GD may protect       against gut-derived BSI in HCT patients by decreasing the prevalence or abundance       of gut pathogens.TRIAL REGISTRATIONClinicalTrials.gov NCT02641236.FUNDINGNIH,       Damon Runyon Cancer Research Foundation, V Foundation, Sloan Foundation, Emerson       Collective, and Stanford Maternal & Child Health Research Institute."
Changes in intestinal microbiota and their effects on allogeneic stem cell       transplantation.,"The human intestinal microbiota is essential for microbial homeostasis,       regulation of metabolism, and intestinal immune tolerance. Rapidly evolving       understanding of the importance of the microbiota implicates changes in the       composition and function of intestinal microbial communities in an assortment of       systemic conditions. Complications following allogeneic stem cell transplant now       join the ever-expanding list of pathologic states regulated by intestinal       microbiota. Dysbiosis, or disruption of the normal ecology of this microbiome,       has been directly implicated in the pathogenesis of entities such as Clostridium       difficile infections, graft-versus-host disease (GVHD), and most recently disease       relapse, all of which are major causes of morbidity and mortality in patients       undergoing allogeneic stem cell transplant. In this review, we elucidate the key       origins of microbiotic alterations and discuss how dysbiosis influences       complications following allogeneic stem cell transplant. Our emerging       understanding of the importance of a balanced and diverse intestinal microbiota       is prompting investigation into the appropriate treatment of dysbiosis, reliable       and early detection of such, and ultimately its prevention in patients to improve       the outcome following allogeneic hematopoietic stem cell transplant."
Encephalitozoon hellem infection after haploidentical allogeneic hematopoietic       stem cell transplantation in children: a case report.,"BACKGROUND: Encephalitozoon hellem (E. hellem) infection is a zoonotic disease,       rarely observed in individuals, causing various clinical manifestations including       diarrhea, keratoconjunctivitis, cystitis, etc. E. hellem infection after       hematopoietic stem-cell transplantation (HSCT) is a rare, serious complication.       CASE PRESENTATION: Herein, we present a case of E. hellem infection developing       during HLA-haploidentical HSCT in a 9-year-old boy who suffered from aplastic       anemia. On 15 days after HSCT, the patient developed recurrent and prolonged       fever, diarrhea and hematuria. It is challenging to differentiate whether the       symptoms mentioned in this case are caused by graft-versus-host disease (GVHD) or       a specific infection. Based on the result of metagenomic next-generation       sequencing (mNGS) and clinical observation, the patient was diagnosed as E.       hellem infection, and received albendazole and decreased the immunosuppressive       treatment. Finally, he had recovered. CONCLUSION: We should pay attention to the       uncommon disease caused by the E. hellem infection after HSCT, especially in       cases with immune reconstitution unrecovered. Among those rare infection, mNGS       can be performed for better understanding the source of infection and targeted       therapy, which can benefit the patients."
Increased GVHD-related mortality with broad-spectrum antibiotic use after allogeneic hematopoietic stem cell transplantation in human patients and mice,"Intestinal bacteria may modulate the risk of infection and graft-versus-host disease (GVHD) after allogeneic hematopoietic stem cell transplantation (allo-HSCT). Allo-HSCT recipients often develop neutropenic fever, which is treated with antibiotics that may target anaerobic bacteria in the gut. We retrospectively examined 857 allo-HSCT recipients and found that treatment of neutropenic fever with imipenem-cilastatin and piperacillin-tazobactam antibiotics was associated with increased GVHD-related mortality at 5 years (21.5% for imipenem-cilastatin–treated patients versus 13.1% for untreated patients, P = 0.025; 19.8% for piperacillin-tazobactam–treated patients versus 11.9% for untreated patients, P = 0.007). However, two other antibiotics also used to treat neutropenic fever, aztreonam and cefepime, were not associated with GVHD-related mortality (P = 0.78 and P = 0.98, respectively). Analysis of stool specimens from allo-HSCT recipients showed that piperacillin-tazobactam administration was associated with perturbation of gut microbial composition. Studies in mice demonstrated aggravated GVHD mortality with imipenem-cilastatin or piperacillin-tazobactam compared to aztreonam (P < 0.01 and P < 0.05, respectively). We found pathological evidence for increased GVHD in the colon of imipenem-cilastatin–treated mice (P < 0.05), but no difference in the concentration of short-chain fatty acids or numbers of regulatory T cells. Notably, imipenem-cilastatin treatment of mice with GVHD led to loss of the protective mucus lining of the colon (P < 0.01) and the compromising of intestinal barrier function (P < 0.05). Sequencing of mouse stool specimens showed an increase in Akkermansia muciniphila (P < 0.001), a commensal bacterium with mucus-degrading capabilities, raising the possibility that mucus degradation may contribute to murine GVHD. We demonstrate an underappreciated risk for the treatment of allo-HSCT recipients with antibiotics that may exacerbate GVHD in the colon."
Gut microbiota injury in allogeneic haematopoietic stem cell transplantation,"Allogeneic haematopoietic stem cell transplantation (allo-HSCT) offers the strongest anticancer therapy for many malignancies but has limited application owing to complications including graft-versus-host disease (GVHD), infections and relapse. Understanding the microbiota ecology in these settings will help to develop better strategies to overcome these complications.Recent advances in large-scale DNA sequencing technology enable thorough evaluation of changes in microbiota in patients undergoing allo-HSCT, and evidence is starting to accumulate with regard to beneficial and harmful changes in microbiota in the setting of allo-HSCT.Loss of microbiota diversity after allo-HSCT is associated with worse GVHD and mortality after allo-HSCT.Faecal microbiota transfer (FMT) may be beneficial to restore a microbiota that has been injured. It potentially improves GVHD and prevents infectious complications after allo-HSCT.Broad-spectrum antibiotic use can lead to microbiota injury and increases GVHD-related mortality after allo-HSCT.To develop novel strategies to improve outcomes following allo-HSCT, better characterization of the changes in the microbiota after allo-HSCT should be performed in a prospective multicentre fashion. Allogeneic haematopoietic stem cell transplantation (allo-HSCT) offers the strongest anticancer therapy for many malignancies but has limited application owing to complications including graft-versus-host disease (GVHD), infections and relapse. Understanding the microbiota ecology in these settings will help to develop better strategies to overcome these complications. Recent advances in large-scale DNA sequencing technology enable thorough evaluation of changes in microbiota in patients undergoing allo-HSCT, and evidence is starting to accumulate with regard to beneficial and harmful changes in microbiota in the setting of allo-HSCT. Loss of microbiota diversity after allo-HSCT is associated with worse GVHD and mortality after allo-HSCT. Faecal microbiota transfer (FMT) may be beneficial to restore a microbiota that has been injured. It potentially improves GVHD and prevents infectious complications after allo-HSCT. Broad-spectrum antibiotic use can lead to microbiota injury and increases GVHD-related mortality after allo-HSCT. To develop novel strategies to improve outcomes following allo-HSCT, better characterization of the changes in the microbiota after allo-HSCT should be performed in a prospective multicentre fashion. Allogeneic haematopoietic stem cell transplantation (allo-HSCT) is a well-established treatment for many haematopoietic malignancies but often results in life-threatening complications, such as graft-versus-host disease, relapse and infections. This Review discusses the potential role of intestinal microbiota in complications after allo-HSCT. Allogeneic haematopoietic stem cell transplantation (allo-HSCT) is considered to be the strongest curative immunotherapy for various malignancies (primarily, but not limited to, haematologic malignancies). However, application of allo-HSCT is limited owing to its life-threatening major complications, such as graft-versus-host disease (GVHD), relapse and infections. Recent advances in large-scale DNA sequencing technology have facilitated rapid identification of the microorganisms that make up the microbiota and evaluation of their interactions with host immunity in various diseases, including cancer. This has resulted in renewed interest regarding the role of the intestinal flora in patients with haematopoietic malignancies who have received an allo-HSCT and in whether the microbiota affects clinical outcomes, including GVHD, relapse, infections and transplant-related mortality. In this Review, we discuss the potential role of intestinal microbiota in these major complications after allo-HSCT, summarize clinical trials evaluating the microbiota in patients who have received allo-HSCT and discuss how further studies of the microbiota could inform the development of strategies that improve outcomes of allo-HSCT."
Intestinal microbiota-related effects on graft-versus-host disease,"Allogeneic hematopoietic stem cell transplantation (allo-HSCT) is an increasingly important treatment for conditions including hematopoietic malignancies and inherited hematopoietic disorders, and is considered to be the most effective form of tumor immunotherapy available to date. However, graft-versus-host disease (GVHD) remains a major source of morbidity and mortality following allo-HSCT, and understanding the mechanisms of GVHD has been highlighted as a key research priority. During development of GVHD, activation of various immune cells, especially donor T cells, leads to damage of target organs including skin, liver, hematopoietic system, and of particular clinical importance, gut. In addition to histocompatibility complex differences between the donor and recipient, pretransplant conditioning with chemotherapy and irradiation also contributes to GVHD by damaging the gut, resulting in systemic exposure to microbial products normally confined to the intestinal lumen. The intestinal microbiota is a modulator of gastrointestinal immune homeostasis. It also promotes the maintenance of epithelial cells. Recent reports provide growing evidence of the impact of intestinal microbiota on GVHD pathophysiology. This review summarizes current knowledge of changes and effects of intestinal microbiota in the setting of allo-HSCT. We will also discuss potential future strategies of intestinal microbiota manipulation that might be advantageous in decreasing allo-HSCT-related morbidity and mortality."
[Gut microbiota and graft-versus-host disease: broad-spectrum antibiotic use       increases post-allogeneic hematopoietic stem cell transplant graft-versus-host       disease-related mortality].,"Intestinal bacteria can modulate the risk of infection and graft-versus-host       disease (GVHD) after allogeneic hematopoietic stem cell transplantation       (allo-HSCT). Allo-HSCT recipients often develop neutropenic fever, which is       treated with antibiotics that may target anaerobic bacteria in the gut. We       retrospectively examined 857 allo-HSCT recipients and found that treatment using       broad-spectrum antibiotics was associated with increased GVHD-related mortality       at 5 years. Analysis of stool specimens from allo-HSCT recipients showed that       broad-spectrum antibiotic administration was associated with perturbation of gut       microbial composition. Studies in mice also demonstrated aggravated GVHD       mortality with broad-spectrum antibiotics use. Broad-spectrum antibiotics       treatment of mice with GVHD led to a loss of the protective mucus lining of the       colon, compromised intestinal barrier function, as well as increased a commensal       bacterium with mucus-degrading capabilities, raising the possibility that mucus       degradation may contribute to murine GVHD. We demonstrate an underappreciated       risk of antibiotics in allo-HSCT recipients that may exacerbate GVHD in the       colon."
Pearls & Oy-sters: Seronegative Eastern Equine Encephalitis in an       Immunocompromised Stem Cell Transplant Recipient.,"Altered mental status in immunosuppressed patients has a wide differential       diagnosis. In this case, a 27-year-old man presented with encephalopathy, nausea,       vomiting, and fevers. His medical history was significant for acute myeloid       leukemia in remission after allogenic hematopoietic stem cell transplantation 17       months prior complicated by graft vs host disease affecting his skin treated with       sirolimus. A lumbar puncture was performed with a lymphocytic pleocytosis, mildly       elevated protein, and negative Gram-stain and bacterial and fungal cultures. His       examination deteriorated, and he became comatose with loss of pupillary and       corneal reflexes. An MRI of his brain demonstrated T2/fluid-attenuated inversion       recovery signal abnormality involving the bilateral basal ganglia, mesial       temporal lobes, and entire brainstem along with bilateral temporal parenchymal       and leptomeningeal enhancement. Ultimately, diagnosis was made through       metagenomic PCR sequencing from his CSF. This case highlights diagnostic       challenges in immunosuppressed patients because antibodies against the causative       antigen were negative (potentially related to decreased antibody production in       the setting of immunosuppression)."
