Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,Experiment,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,SRA Study,Submitter_Id,INSDC_center_alias,Library Name,collection_date,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea)
ERR10967000,AMPLICON,336,14905458,PRJEB53547,SAMEA112746408,12310973,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403838,SAMEA112746408,University Hospital Regensburg,2023-03-05T12:22:38Z,2023-03-05T12:22:38Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746408,MOITS_146,human metagenome,ERP138358,MOITS_146,University Hospital Regensburg,ERS14741670,,,,
ERR10967001,AMPLICON,386,8257206,PRJEB53547,SAMEA112746409,6863807,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403839,SAMEA112746409,University Hospital Regensburg,2023-03-05T12:22:38Z,2023-03-05T12:22:38Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746409,MOITS_147,human metagenome,ERP138358,MOITS_147,University Hospital Regensburg,ERS14741671,,,,
ERR10967002,AMPLICON,349,11000634,PRJEB53547,SAMEA112746410,9148106,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403840,SAMEA112746410,University Hospital Regensburg,2023-03-05T12:22:38Z,2023-03-05T12:22:38Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746410,MOITS_148,human metagenome,ERP138358,MOITS_148,University Hospital Regensburg,ERS14741672,,,,
ERR10967003,AMPLICON,359,6550188,PRJEB53547,SAMEA112746411,5471233,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403841,SAMEA112746411,University Hospital Regensburg,2023-03-05T12:22:38Z,2023-03-05T12:22:38Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746411,MOITS_149,human metagenome,ERP138358,MOITS_149,University Hospital Regensburg,ERS14741673,,,,
ERR10967004,AMPLICON,338,22444287,PRJEB53547,SAMEA112746412,18509129,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403842,SAMEA112746412,University Hospital Regensburg,2023-03-05T12:22:38Z,2023-03-05T12:22:38Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746412,MOITS_150,human metagenome,ERP138358,MOITS_150,University Hospital Regensburg,ERS14741674,,,,
ERR10967005,AMPLICON,237,45566102,PRJEB53547,SAMEA112746413,37558756,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403843,SAMEA112746413,University Hospital Regensburg,2023-03-05T12:22:38Z,2023-03-05T12:22:38Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746413,MOITS_151,human metagenome,ERP138358,MOITS_151,University Hospital Regensburg,ERS14741675,,,,
ERR10967006,AMPLICON,333,14533591,PRJEB53547,SAMEA112746414,11906230,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403844,SAMEA112746414,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746414,MOITS_152,human metagenome,ERP138358,MOITS_152,University Hospital Regensburg,ERS14741676,,,,
ERR10967007,AMPLICON,393,6385303,PRJEB53547,SAMEA112746415,5307985,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403845,SAMEA112746415,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746415,MOITS_153,human metagenome,ERP138358,MOITS_153,University Hospital Regensburg,ERS14741677,,,,
ERR10967008,AMPLICON,386,7921447,PRJEB53547,SAMEA112746416,6590994,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403846,SAMEA112746416,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746416,MOITS_154,human metagenome,ERP138358,MOITS_154,University Hospital Regensburg,ERS14741678,,,,
ERR10967009,AMPLICON,318,23026353,PRJEB53547,SAMEA112746417,18895921,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403847,SAMEA112746417,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746417,MOITS_155,human metagenome,ERP138358,MOITS_155,University Hospital Regensburg,ERS14741679,,,,
ERR10967010,AMPLICON,386,8881593,PRJEB53547,SAMEA112746418,7400949,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403848,SAMEA112746418,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746418,MOITS_156,human metagenome,ERP138358,MOITS_156,University Hospital Regensburg,ERS14741680,,,,
ERR10967011,AMPLICON,397,7412451,PRJEB53547,SAMEA112746419,6150303,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05T12:22:36Z,2023-03-05,2023-03-05T12:22:36Z,ERX10403849,SAMEA112746419,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746419,MOITS_157,human metagenome,ERP138358,MOITS_157,,ERS14741681,,,,
ERR10967012,AMPLICON,378,8498020,PRJEB53547,SAMEA112746420,7068830,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403850,SAMEA112746420,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746420,MOITS_158,human metagenome,ERP138358,MOITS_158,University Hospital Regensburg,ERS14741682,,,,
ERR10967013,AMPLICON,295,49881362,PRJEB53547,SAMEA112746421,38915073,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403851,SAMEA112746421,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746421,MOITS_159,human metagenome,ERP138358,MOITS_159,University Hospital Regensburg,ERS14741683,,,,
ERR10967014,AMPLICON,396,13488220,PRJEB53547,SAMEA112746422,11185629,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403852,SAMEA112746422,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746422,MOITS_160,human metagenome,ERP138358,MOITS_160,University Hospital Regensburg,ERS14741684,,,,
ERR10967015,AMPLICON,386,8227570,PRJEB53547,SAMEA112746423,6829622,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403853,SAMEA112746423,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746423,MOITS_161,human metagenome,ERP138358,MOITS_161,University Hospital Regensburg,ERS14741685,,,,
ERR10967016,AMPLICON,377,7386381,PRJEB53547,SAMEA112746424,6136367,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403854,SAMEA112746424,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T01:30:00Z,2,SAMEA112746424,MOITS_162,human metagenome,ERP138358,MOITS_162,University Hospital Regensburg,ERS14741686,,,,
ERR10967017,AMPLICON,281,26221529,PRJEB53547,SAMEA112746425,20964685,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403855,SAMEA112746425,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746425,MOITS_163,human metagenome,ERP138358,MOITS_163,University Hospital Regensburg,ERS14741687,,,,
ERR10967018,AMPLICON,376,7258506,PRJEB53547,SAMEA112746426,6034479,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403856,SAMEA112746426,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746426,MOITS_164,human metagenome,ERP138358,MOITS_164,University Hospital Regensburg,ERS14741688,,,,
ERR10967019,AMPLICON,371,5984850,PRJEB53547,SAMEA112746427,5005765,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403857,SAMEA112746427,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746427,MOITS_165,human metagenome,ERP138358,MOITS_165,University Hospital Regensburg,ERS14741689,,,,
ERR10967020,AMPLICON,402,5207420,PRJEB53547,SAMEA112746428,4352204,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403858,SAMEA112746428,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746428,MOITS_166,human metagenome,ERP138358,MOITS_166,University Hospital Regensburg,ERS14741690,,,,
ERR10967021,AMPLICON,382,7777584,PRJEB53547,SAMEA112746429,6471669,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403859,SAMEA112746429,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746429,MOITS_167,human metagenome,ERP138358,MOITS_167,University Hospital Regensburg,ERS14741691,,,,
ERR10967022,AMPLICON,400,8049686,PRJEB53547,SAMEA112746430,6682795,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403860,SAMEA112746430,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746430,MOITS_168,human metagenome,ERP138358,MOITS_168,University Hospital Regensburg,ERS14741692,,,,
ERR10967023,AMPLICON,379,7592583,PRJEB53547,SAMEA112746431,6335005,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403861,SAMEA112746431,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746431,MOITS_169,human metagenome,ERP138358,MOITS_169,University Hospital Regensburg,ERS14741693,,,,
ERR10967024,AMPLICON,354,9480878,PRJEB53547,SAMEA112746432,7969459,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403862,SAMEA112746432,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746432,MOITS_170,human metagenome,ERP138358,MOITS_170,University Hospital Regensburg,ERS14741694,,,,
ERR10967025,AMPLICON,360,7025550,PRJEB53547,SAMEA112746433,5859873,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403863,SAMEA112746433,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746433,MOITS_171,human metagenome,ERP138358,MOITS_171,University Hospital Regensburg,ERS14741695,,,,
ERR10967026,AMPLICON,393,8780715,PRJEB53547,SAMEA112746434,7275945,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403864,SAMEA112746434,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746434,MOITS_172,human metagenome,ERP138358,MOITS_172,University Hospital Regensburg,ERS14741696,,,,
ERR10967027,AMPLICON,321,39675897,PRJEB53547,SAMEA112746435,32795790,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403865,SAMEA112746435,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746435,MOITS_173,human metagenome,ERP138358,MOITS_173,University Hospital Regensburg,ERS14741697,,,,
ERR10967028,AMPLICON,350,7315768,PRJEB53547,SAMEA112746436,6123151,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403866,SAMEA112746436,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746436,MOITS_174,human metagenome,ERP138358,MOITS_174,University Hospital Regensburg,ERS14741698,,,,
ERR10967029,AMPLICON,385,10126269,PRJEB53547,SAMEA112746437,8386029,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403867,SAMEA112746437,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746437,MOITS_175,human metagenome,ERP138358,MOITS_175,University Hospital Regensburg,ERS14741699,,,,
ERR10967030,AMPLICON,395,8759915,PRJEB53547,SAMEA112746438,7272470,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403868,SAMEA112746438,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T01:28:00Z,2,SAMEA112746438,MOITS_176,human metagenome,ERP138358,MOITS_176,University Hospital Regensburg,ERS14741700,,,,
ERR10967031,AMPLICON,372,15018210,PRJEB53547,SAMEA112746439,12440170,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403869,SAMEA112746439,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746439,MOITS_177,human metagenome,ERP138358,MOITS_177,University Hospital Regensburg,ERS14741701,,,,
ERR10967032,AMPLICON,382,7955655,PRJEB53547,SAMEA112746440,6617658,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403870,SAMEA112746440,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746440,MOITS_178,human metagenome,ERP138358,MOITS_178,University Hospital Regensburg,ERS14741702,,,,
ERR10967033,AMPLICON,375,1014121,PRJEB53547,SAMEA112746441,911303,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403871,SAMEA112746441,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:49:00Z,1,SAMEA112746441,MOITS_179,human metagenome,ERP138358,MOITS_179,University Hospital Regensburg,ERS14741703,,,,
ERR10967034,AMPLICON,360,11611843,PRJEB53547,SAMEA112746442,9553902,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403872,SAMEA112746442,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746442,MOITS_180,human metagenome,ERP138358,MOITS_180,University Hospital Regensburg,ERS14741704,,,,
ERR10967035,AMPLICON,320,22948235,PRJEB53547,SAMEA112746443,19077512,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403873,SAMEA112746443,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746443,MOITS_181,human metagenome,ERP138358,MOITS_181,University Hospital Regensburg,ERS14741705,,,,
ERR10967036,AMPLICON,385,5940798,PRJEB53547,SAMEA112746444,4928408,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403874,SAMEA112746444,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746444,MOITS_182,human metagenome,ERP138358,MOITS_182,University Hospital Regensburg,ERS14741706,,,,
ERR10967037,AMPLICON,373,9991139,PRJEB53547,SAMEA112746445,8218634,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403875,SAMEA112746445,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746445,MOITS_183,human metagenome,ERP138358,MOITS_183,University Hospital Regensburg,ERS14741707,,,,
ERR10967038,AMPLICON,389,11296965,PRJEB53547,SAMEA112746446,9331882,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403876,SAMEA112746446,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-08-08T13:57:00Z,1,SAMEA112746446,MOITS_184,human metagenome,ERP138358,MOITS_184,University Hospital Regensburg,ERS14741708,,,,
ERR10967039,AMPLICON,387,7188352,PRJEB53547,SAMEA112746447,5924309,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403877,SAMEA112746447,University Hospital Regensburg,2023-03-05T12:22:36Z,2023-03-05T12:22:36Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:50:00Z,1,SAMEA112746447,MOITS_185,human metagenome,ERP138358,MOITS_185,University Hospital Regensburg,ERS14741709,,,,
