#OTU ID	SRR22325885	SRR22325887	SRR22325889	SRR22325892	SRR22325897	SRR22325900	SRR22325902	SRR22325904	SRR22325908	SRR22325910	SRR22325911	SRR22325912	SRR22325915	SRR22325919	SRR22325921	SRR22325924	SRR22325926	SRR22325928	SRR22325931	SRR22325933	SRR22325934	SRR22325940	SRR22325943	SRR22325945	SRR22325946	SRR22325951	SRR22325954	SRR22325956	SRR22325957	SRR22325960	SRR22325961	SRR22325965	SRR22325966	SRR22325968	SRR22325971	SRR22325976	SRR22325979	SRR22325982	SRR22325984	SRR22325988	SRR22325989	SRR22325991	SRR22325992	SRR22325995	SRR22325998	SRR22325999	SRR22326000	SRR22326002	ERR1688157_ERR1688236	ERR1688161_ERR1688240	ERR1688164_ERR1688243	ERR1688165_ERR1688244	ERR1688167_ERR1688246	ERR1688180_ERR1688259	ERR1688181_ERR1688260	ERR1688183_ERR1688262	ERR1688188_ERR1688267	ERR1688192_ERR1688271	ERR1688193_ERR1688272	ERR1688201_ERR1688280	ERR1688205_ERR1688284	ERR1688215_ERR1688294	ERR1688216_ERR1688295	ERR1688233	ERR1688234	ERR1688235	ERR1688237	ERR1688238	ERR1688239	ERR1688245	ERR1688247	ERR1688248	ERR1688249	ERR1688250	ERR1688251	ERR1688253	ERR1688255	ERR1688256	ERR1688257	ERR1688261	ERR1688263	ERR1688265	ERR1688266	ERR1688268	ERR1688270	ERR1688273	ERR1688274	ERR1688276	ERR1688279	ERR1688282	ERR1688283	ERR1688285	ERR1688286	ERR1688287	ERR1688289	ERR1688291	ERR1688292	ERR1688293	ERR1688297	ERR1688299	ERR1688302	ERR1688304	ERR1688305	ERR1688306	ERR1688309	SRR28984060	SRR28984075	SRR28984090	SRR28984093	SRR28984101	SRR28984182	SRR28984190	SRR28984191	SRR28984197	SRR28984208	SRR28984210	SRR28984216	SRR28984219	SRR28984245	SRR28984260	SRR28984264	SRR28984270	SRR28984277	SRR28984285	SRR28984291	SRR28984304	SRR28984306	SRR28984321	SRR28984328	SRR28984329	SRR28984336	SRR28984342	SRR28984343	SRR28984352	SRR28984357	SRR28984368	SRR28984381	SRR28984399	SRR28984424	SRR28984440	SRR28984541	SRR28984707	SRR28984716
HE603919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920	0	0	3408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
RS-GCF-902363795.1-NZ-CABJBJ010000122.1	0	0	2	0	0	0	0	524	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	0	0	0	0	17	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	10	71	0	0	110	0	0	0	0	0	41	0	0	0	0	0	0	0	12	0	0	0	0	103	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0
MJ005-barcode41-umi98238bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	851	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	15	0	0	0
MJ006-1-barcode43-umi124055bins-ubs-5	0	0	0	0	0	0	24	0	0	0	0	30	0	84	1539	0	0	0	0	0	0	0	35066	804	0	0	0	0	0	0	0	0	65	0	0	20	0	1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2811	0	4682	0	0	0	0	279	402	0	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	47	0	0	0	0	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	937	0	0	0	0	0	2555	0	0	0	0	705	122	0	0	0	0	0	85	0	0	784	0	0	0	3219	0	0	0	0	0	0	0	0	0	0	0	0	0	3654	0	0
EF564277	0	0	0	0	0	0	104	68	0	0	0	0	6	12	0	0	0	2	1440	61	0	250	122	0	0	369	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	32	0	0	159	0	0	116	0	30	0	0	0	0	0	206	0	0	160	0	0	21	0	0	0	0	0	0	0	0	25	0	0	319	54	0	0	31	0	0	0	0	0	0	0	0	0	0	0	307	34	0	0	0	0	0	0	0	234	0	29	0	0	0	0	38	0	0	0	100	0	0	0
MJ006-1-barcode25-umi49470bins-ubs-9	59	0	582	0	0	0	17	0	9	0	0	0	9	194	5	0	0	0	0	135	0	277	30	0	0	622	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	72	0	0	0	0	0	0	28	0	48	0	409	0	0	52	83	0	0	47	0	0	0	0	0	65	118	90	0	0	0	0	0	0	0	41	0	0	0	18	84	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-2-barcode65-umi128273bins-ubs-4	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1730	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	271	0	0	0	4	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ005-barcode25-umi76363bins-ubs-3	0	0	0	0	0	0	0	0	0	1	0	0	125	0	0	0	0	0	0	0	0	1748	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958	0	0	0	0	0	0	1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RS-GCF-013304185.1-NZ-JAAISS010000139.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2341	0	0	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-012273195.1-NZ-CP050964.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-900108895.1-NZ-FOJH01000156.1	666	0	21715	0	0	7626	645	0	1464	112	0	5	1101	5085	149	0	128	3238	15694	3692	8991	24	13885	581	0	2401	0	0	2715	0	56442	2639	86	3334	0	8619	4221	0	0	0	0	0	2048	0	0	9035	0	0	0	0	0	0	0	0	5529	2092	968	363	0	7430	1273	0	0	0	1129	0	44	2983	1076	0	1505	154	0	0	2702	0	0	707	0	25	2601	13055	0	0	1034	13358	0	82	1615	2229	0	12	0	329	605	1906	374	0	0	3040	2989	1890	1634	1920	171	0	2059	2198	53	1946	0	5495	0	25142	3174	0	0	0	0	3848	418	0	928	0	2235	0	0	575	2043	2573	935	0	12794	0	0	0	0	0	0	3294	1683	0	1742
RS-GCF-000371585.1-NZ-KB851059.1	221	0	0	0	0	0	97	0	0	0	0	0	0	0	4	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906	0	0	0	0	0	0	0	0	0	3499	0	0	0	0	0	1808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-003481765.1-NZ-QULR01000098.1	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	30	0	0	0	0	0	0	0	659	316	0	0	0	0	0	0	1594	0	299	1444	0	0	0	0	0	0	146	0	515	20	0	46	387	3999	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	0	144	0	0	0	0	0	0	0	0	0	1998	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	787	0	0	0	0	0	605	0	3951	0	0	0	0	0	12	226	0	0	0	0	0	0	0
MJ006-1-barcode37-umi230976bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	2497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	41	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MJ006-1-barcode40-umi102783bins-ubs-4	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode40-umi116237bins-ubs-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	4	0	8	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode48-umi91350bins-ubs-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3900	0	0	0	0	0	1444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode26-umi131497bins-ubs-3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7371	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-2-barcode68-umi143926bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0
GB-GCA-900066055.1-FMEF01000035.1	0	0	0	0	0	0	0	0	0	0	0	983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GB-GCA-018223415.1-JAGTTQ010000001.1--3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-2-barcode63-umi147819bins-ubs-3	0	0	0	0	0	0	4	0	45	0	0	1	0	0	0	0	0	0	0	35	0	6	0	0	0	1112	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	3	0	1221	0	0	0	0	19	0	0	0	110	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6804	0	0	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode40-umi81598bins-ubs-5	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	69	39	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	845	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	0	55	0	0	0	0	0	0	0	0	6	0	0	0
GB-GCA-900066735.1-FMFX01000027.1	0	0	811	0	0	1395	161	0	135	0	0	9	0	764	9	0	0	0	0	0	0	0	121	0	0	26	0	0	71	0	0	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	229	0	0	74	0	0	1581	0	0	0	275	479	0	0	309	0	0	0	0	0	0	0	36	0	0	0	47	0	0	0	0	0	0	0	13	47	325	0	0	0	0	0	0	0	0	14	183	0	0	0	0	0	0	19	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode25-umi10776bins-ubs-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3387	0	0	0	0	0	0	3887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-2-barcode60-umi189791bins-ubs-4	0	0	0	0	0	0	0	0	0	0	0	222	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	32	0	0	0	2	0	0	0	0	0	0	0
MJ006-1-barcode37-umi157705bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode39-umi153479bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1035	0	0	570	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-2-barcode51-umi163156bins-ubs-3	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode38-umi157215bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KR364746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3777	1398	0	0	0	0	0	0	0	0	0	0	0	2665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1097	0	0	0	0	0	0	0	0	0	0	0	1930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode41-umi228693bins-ubs-3	0	0	0	0	0	0	0	0	547	585	0	54	0	33	3456	0	0	3016	0	0	0	177	0	0	0	1033	0	0	3678	0	0	0	37	207	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	271	2134	0	0	0	0	0	0	25	0	0	0	0	0	0	31	0	0	0	89	0	0	200	0	0	787	0	0	0	0	388	0	476	0	0	0	0	0	0	0	0	76	0	0	17	26	62	0	0	0	0	0	129	251	0	0	0	0	25	0	0	0	0	0	48	27	0	0	0	1567	0	0	0	352	0	166	0	0	0	15	0	0	0	0	387	0	0	0
MJ030-1-barcode49-umi81456bins-ubs-5	0	0	0	0	0	0	0	0	140	126	0	8	0	0	0	0	0	648	0	0	0	105	0	0	0	200	0	0	1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	37	0	0	416	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	105	0	0	0	0	1283	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	99	0	0	0
RS-GCF-003464105.1-NZ-QSDS01000060.1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	2	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0
RS-GCF-000210015.1-NC-021022.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8035	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-003480145.1-NZ-QUIO01000097.1	0	0	0	0	0	1252	0	0	0	439	0	392	0	152	0	0	0	0	0	0	0	0	0	26	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	1386	0	0	0	0	969	0	0	4927	0	0	0	0	0	5180	0	0	0	19	0	0	0	0	0	20	19	0	0	0	0	0	6	53	0	0	6	0	0	5	0	63	0	0	0	0	0	0	0	27	0	0	0	15	2667	0	262	0	10	0	0	0	0	294	7	29	0	0	266	32	0	66	0	0	446	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	73	0	17	0	0	0	0	0	0	0	3091	0	0	0	0
MJ006-1-barcode43-umi143258bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010	0	0	0	0	0	0	0	0	0	14213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	1334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-013302025.1-NZ-JAAIPK010000186.1	940	0	0	0	0	4909	0	0	0	0	0	4381	0	683	4441	0	0	0	0	0	0	0	0	496	0	0	0	0	3275	0	8719	0	0	2708	0	0	0	0	0	0	0	0	0	0	1428	0	1482	0	0	0	0	976	0	0	2	857	3	15	0	0	61	316	0	0	8	0	0	0	0	0	0	22	1080	4306	30	0	0	25	0	0	0	0	194	0	0	116	0	251	0	0	3575	8	1281	0	13	0	273	0	0	0	2	339	3	79	41	0	0	130	248	109	0	2500	0	0	0	0	0	0	0	0	0	0	76	0	0	0	3667	0	131	8	62	0	0	3395	64	89	24	0	1877	20	0	0	0
MJ006-1-barcode36-umi231131bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode31-umi69421bins-ubs-7	0	0	0	0	0	0	0	0	0	0	0	1	20	0	1	0	0	0	0	2	0	0	1	0	0	254	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	20	0	0	0	0	11	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0
KX025138	0	0	0	0	0	460	0	0	0	0	0	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	5	230	9	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	5	0	0	0	0	5	0	0	0
