Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR28984273,AMPLICON,600,99720802,PRJNA1109929,SAMN41307485,Metagenome or environmental,53044081,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513375,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 303,34.646870 N 135.5067002 E,OCUBMT052_day63,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT052_day63,SRP506877
SRR28984274,AMPLICON,602,68245128,PRJNA1109929,SAMN41307484,Metagenome or environmental,40854336,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513374,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 302,34.646870 N 135.5067002 E,OCUBMT052_day28,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT052_day28,SRP506877
SRR28984275,AMPLICON,602,84784476,PRJNA1109929,SAMN41307483,Metagenome or environmental,49502719,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513373,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 301,34.646870 N 135.5067002 E,OCUBMT052_day21,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT052_day21,SRP506877
SRR28984276,AMPLICON,599,20888114,PRJNA1109929,SAMN41307213,Metagenome or environmental,11264201,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513372,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 31,34.646870 N 135.5067002 E,OCUBMT007_day7,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT007_day7,SRP506877
SRR28984277,AMPLICON,602,73471090,PRJNA1109929,SAMN41307482,Metagenome or environmental,45460495,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513370,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 300,34.646870 N 135.5067002 E,OCUBMT052_day0,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT052_day0,SRP506877
SRR28984278,AMPLICON,602,84106624,PRJNA1109929,SAMN41307481,Metagenome or environmental,52848119,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513369,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 299,34.646870 N 135.5067002 E,OCUBMT051_pre,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT051_pre,SRP506877
SRR28984279,AMPLICON,602,87813138,PRJNA1109929,SAMN41307480,Metagenome or environmental,52797918,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513368,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 298,34.646870 N 135.5067002 E,OCUBMT051_day7,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT051_day7,SRP506877
SRR28984280,AMPLICON,600,23632767,PRJNA1109929,SAMN41307186,Metagenome or environmental,12617617,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513371,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 4,34.646870 N 135.5067002 E,OCUBMT001_day28,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT001_day28,SRP506877
SRR28984281,AMPLICON,602,79430890,PRJNA1109929,SAMN41307479,Metagenome or environmental,49107639,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513367,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 297,34.646870 N 135.5067002 E,OCUBMT051_day42,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT051_day42,SRP506877
SRR28984282,AMPLICON,602,74743116,PRJNA1109929,SAMN41307478,Metagenome or environmental,46718911,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513366,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 296,34.646870 N 135.5067002 E,OCUBMT051_day35,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT051_day35,SRP506877
SRR28984283,AMPLICON,602,82078486,PRJNA1109929,SAMN41307477,Metagenome or environmental,52277931,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513365,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 295,34.646870 N 135.5067002 E,OCUBMT051_day28,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT051_day28,SRP506877
SRR28984284,AMPLICON,602,80578302,PRJNA1109929,SAMN41307476,Metagenome or environmental,50804851,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513364,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 294,34.646870 N 135.5067002 E,OCUBMT051_day21,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT051_day21,SRP506877
SRR28984285,AMPLICON,602,76773060,PRJNA1109929,SAMN41307474,Metagenome or environmental,48054614,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513362,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 292,34.646870 N 135.5067002 E,OCUBMT051_day0,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT051_day0,SRP506877
SRR28984286,AMPLICON,602,71382150,PRJNA1109929,SAMN41307473,Metagenome or environmental,44821859,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513361,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 291,34.646870 N 135.5067002 E,OCUBMT050_pre,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT050_pre,SRP506877
SRR28984287,AMPLICON,602,78596518,PRJNA1109929,SAMN41307212,Metagenome or environmental,42189396,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513360,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 30,34.646870 N 135.5067002 E,OCUBMT007_day28,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT007_day28,SRP506877
SRR28984288,AMPLICON,602,81049668,PRJNA1109929,SAMN41307475,Metagenome or environmental,48994830,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513363,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 293,34.646870 N 135.5067002 E,OCUBMT051_day14,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT051_day14,SRP506877
SRR28984289,AMPLICON,602,92094562,PRJNA1109929,SAMN41307472,Metagenome or environmental,53308450,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513359,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 290,34.646870 N 135.5067002 E,OCUBMT050_day7,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT050_day7,SRP506877
SRR28984290,AMPLICON,602,79479652,PRJNA1109929,SAMN41307471,Metagenome or environmental,45639744,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513358,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 289,34.646870 N 135.5067002 E,OCUBMT050_day14,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT050_day14,SRP506877
SRR28984291,AMPLICON,602,74905054,PRJNA1109929,SAMN41307470,Metagenome or environmental,43395022,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513357,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 288,34.646870 N 135.5067002 E,OCUBMT050_day0,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT050_day0,SRP506877
SRR28984292,AMPLICON,602,62707932,PRJNA1109929,SAMN41307469,Metagenome or environmental,38773748,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513356,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 287,34.646870 N 135.5067002 E,OCUBMT048_pre,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT048_pre,SRP506877
SRR28984293,AMPLICON,602,69626116,PRJNA1109929,SAMN41307467,Metagenome or environmental,43123103,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513354,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 285,34.646870 N 135.5067002 E,OCUBMT047_pre,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT047_pre,SRP506877
SRR28984294,AMPLICON,602,86564590,PRJNA1109929,SAMN41307466,Metagenome or environmental,53362297,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513353,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 284,34.646870 N 135.5067002 E,OCUBMT047_day7,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT047_day7,SRP506877
SRR28984295,AMPLICON,602,84269164,PRJNA1109929,SAMN41307465,Metagenome or environmental,50929524,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513352,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 283,34.646870 N 135.5067002 E,OCUBMT047_day42,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT047_day42,SRP506877
SRR28984296,AMPLICON,602,65832312,PRJNA1109929,SAMN41307468,Metagenome or environmental,41370487,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513355,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 286,34.646870 N 135.5067002 E,OCUBMT048_day7,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT048_day7,SRP506877
SRR28984297,AMPLICON,602,71533252,PRJNA1109929,SAMN41307464,Metagenome or environmental,43437959,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513351,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 282,34.646870 N 135.5067002 E,OCUBMT047_day35,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT047_day35,SRP506877
SRR28984298,AMPLICON,602,77667632,PRJNA1109929,SAMN41307463,Metagenome or environmental,47945107,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513350,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 281,34.646870 N 135.5067002 E,OCUBMT047_day28,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT047_day28,SRP506877
SRR28984299,AMPLICON,601,14782967,PRJNA1109929,SAMN41307211,Metagenome or environmental,7951140,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513349,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 29,34.646870 N 135.5067002 E,OCUBMT007_day21,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT007_day21,SRP506877
SRR28984300,AMPLICON,602,70801220,PRJNA1109929,SAMN41307462,Metagenome or environmental,43559605,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513348,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 280,34.646870 N 135.5067002 E,OCUBMT047_day21,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT047_day21,SRP506877
SRR28984301,AMPLICON,602,62950538,PRJNA1109929,SAMN41307460,Metagenome or environmental,38523455,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513346,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 278,34.646870 N 135.5067002 E,OCUBMT046_pre,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT046_pre,SRP506877
SRR28984302,AMPLICON,602,88969580,PRJNA1109929,SAMN41307459,Metagenome or environmental,52298375,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513345,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 277,34.646870 N 135.5067002 E,OCUBMT046_day28,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT046_day28,SRP506877
SRR28984303,AMPLICON,602,100420824,PRJNA1109929,SAMN41307458,Metagenome or environmental,57950075,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513344,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 276,34.646870 N 135.5067002 E,OCUBMT046_day21,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT046_day21,SRP506877
SRR28984304,AMPLICON,602,65454858,PRJNA1109929,SAMN41307461,Metagenome or environmental,41053510,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513347,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 279,34.646870 N 135.5067002 E,OCUBMT047_day0,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT047_day0,SRP506877
SRR28984305,AMPLICON,602,81270000,PRJNA1109929,SAMN41307457,Metagenome or environmental,46666276,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513343,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 275,34.646870 N 135.5067002 E,OCUBMT046_day14,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT046_day14,SRP506877
SRR28984306,AMPLICON,602,74613686,PRJNA1109929,SAMN41307456,Metagenome or environmental,45482675,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513342,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 274,34.646870 N 135.5067002 E,OCUBMT046_day0,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT046_day0,SRP506877
SRR28984307,AMPLICON,602,83114528,PRJNA1109929,SAMN41307455,Metagenome or environmental,49413316,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513341,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 273,34.646870 N 135.5067002 E,OCUBMT045_pre,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT045_pre,SRP506877
SRR28984308,AMPLICON,602,64257480,PRJNA1109929,SAMN41307454,Metagenome or environmental,35639120,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513340,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 272,34.646870 N 135.5067002 E,OCUBMT045_day7,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT045_day7,SRP506877
SRR28984309,AMPLICON,601,26523612,PRJNA1109929,SAMN41307210,Metagenome or environmental,14113536,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513338,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 28,34.646870 N 135.5067002 E,OCUBMT007_day14,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT007_day14,SRP506877
SRR28984310,AMPLICON,602,100893394,PRJNA1109929,SAMN41307452,Metagenome or environmental,63172804,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513337,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 270,34.646870 N 135.5067002 E,OCUBMT045_day56,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT045_day56,SRP506877
SRR28984311,AMPLICON,602,88493398,PRJNA1109929,SAMN41307451,Metagenome or environmental,51025848,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513336,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 269,34.646870 N 135.5067002 E,OCUBMT045_day49,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT045_day49,SRP506877
SRR28984312,AMPLICON,602,79099188,PRJNA1109929,SAMN41307453,Metagenome or environmental,49106660,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513339,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 271,34.646870 N 135.5067002 E,OCUBMT045_day63,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT045_day63,SRP506877
SRR28984313,AMPLICON,602,85949346,PRJNA1109929,SAMN41307450,Metagenome or environmental,54335895,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513335,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 268,34.646870 N 135.5067002 E,OCUBMT045_day42,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT045_day42,SRP506877
SRR28984314,AMPLICON,602,92989134,PRJNA1109929,SAMN41307449,Metagenome or environmental,55071967,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513334,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 267,34.646870 N 135.5067002 E,OCUBMT045_day28,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT045_day28,SRP506877
SRR28984315,AMPLICON,602,109607946,PRJNA1109929,SAMN41307448,Metagenome or environmental,64674208,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513333,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 266,34.646870 N 135.5067002 E,OCUBMT045_day21,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT045_day21,SRP506877
SRR28984316,AMPLICON,602,123891600,PRJNA1109929,SAMN41307447,Metagenome or environmental,74825708,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513332,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 265,34.646870 N 135.5067002 E,OCUBMT045_day14,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,OCUBMT045_day14,SRP506877
SRR28984317,AMPLICON,602,75864642,PRJNA1109929,SAMN41307445,Metagenome or environmental,47100163,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513330,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 263,34.646870 N 135.5067002 E,OCUBMT043_day7,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT043_day7,SRP506877
SRR28984318,AMPLICON,602,72453108,PRJNA1109929,SAMN41307444,Metagenome or environmental,41932700,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513329,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 262,34.646870 N 135.5067002 E,OCUBMT043_day49,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,OCUBMT043_day49,SRP506877
